Angle,Reflectance
55.000,0.272979
55.001,0.273019
55.002,0.273059
55.003,0.273099
55.004,0.273139
55.005,0.273179
55.006,0.273219
55.007,0.273259
55.008,0.273299
55.009,0.273339
55.010,0.273379
55.011,0.273420
55.012,0.273460
55.013,0.273500
55.014,0.273540
55.015,0.273580
55.016,0.273621
55.017,0.273661
55.018,0.273701
55.019,0.273741
55.020,0.273782
55.021,0.273822
55.022,0.273862
55.023,0.273903
55.024,0.273943
55.025,0.273984
55.026,0.274024
55.027,0.274064
55.028,0.274105
55.029,0.274145
55.030,0.274186
55.031,0.274226
55.032,0.274267
55.033,0.274307
55.034,0.274348
55.035,0.274389
55.036,0.274429
55.037,0.274470
55.038,0.274511
55.039,0.274551
55.040,0.274592
55.041,0.274633
55.042,0.274673
55.043,0.274714
55.044,0.274755
55.045,0.274796
55.046,0.274836
55.047,0.274877
55.048,0.274918
55.049,0.274959
55.050,0.275000
55.051,0.275041
55.052,0.275082
55.053,0.275123
55.054,0.275163
55.055,0.275204
55.056,0.275245
55.057,0.275286
55.058,0.275327
55.059,0.275368
55.060,0.275410
55.061,0.275451
55.062,0.275492
55.063,0.275533
55.064,0.275574
55.065,0.275615
55.066,0.275656
55.067,0.275697
55.068,0.275739
55.069,0.275780
55.070,0.275821
55.071,0.275862
55.072,0.275904
55.073,0.275945
55.074,0.275986
55.075,0.276028
55.076,0.276069
55.077,0.276110
55.078,0.276152
55.079,0.276193
55.080,0.276235
55.081,0.276276
55.082,0.276318
55.083,0.276359
55.084,0.276401
55.085,0.276442
55.086,0.276484
55.087,0.276525
55.088,0.276567
55.089,0.276608
55.090,0.276650
55.091,0.276692
55.092,0.276733
55.093,0.276775
55.094,0.276817
55.095,0.276858
55.096,0.276900
55.097,0.276942
55.098,0.276984
55.099,0.277025
55.100,0.277067
55.101,0.277109
55.102,0.277151
55.103,0.277193
55.104,0.277235
55.105,0.277276
55.106,0.277318
55.107,0.277360
55.108,0.277402
55.109,0.277444
55.110,0.277486
55.111,0.277528
55.112,0.277570
55.113,0.277612
55.114,0.277654
55.115,0.277696
55.116,0.277738
55.117,0.277781
55.118,0.277823
55.119,0.277865
55.120,0.277907
55.121,0.277949
55.122,0.277991
55.123,0.278034
55.124,0.278076
55.125,0.278118
55.126,0.278161
55.127,0.278203
55.128,0.278245
55.129,0.278288
55.130,0.278330
55.131,0.278372
55.132,0.278415
55.133,0.278457
55.134,0.278500
55.135,0.278542
55.136,0.278584
55.137,0.278627
55.138,0.278669
55.139,0.278712
55.140,0.278755
55.141,0.278797
55.142,0.278840
55.143,0.278882
55.144,0.278925
55.145,0.278968
55.146,0.279010
55.147,0.279053
55.148,0.279096
55.149,0.279138
55.150,0.279181
55.151,0.279224
55.152,0.279267
55.153,0.279309
55.154,0.279352
55.155,0.279395
55.156,0.279438
55.157,0.279481
55.158,0.279524
55.159,0.279566
55.160,0.279609
55.161,0.279652
55.162,0.279695
55.163,0.279738
55.164,0.279781
55.165,0.279824
55.166,0.279867
55.167,0.279910
55.168,0.279953
55.169,0.279997
55.170,0.280040
55.171,0.280083
55.172,0.280126
55.173,0.280169
55.174,0.280212
55.175,0.280255
55.176,0.280299
55.177,0.280342
55.178,0.280385
55.179,0.280428
55.180,0.280472
55.181,0.280515
55.182,0.280558
55.183,0.280602
55.184,0.280645
55.185,0.280689
55.186,0.280732
55.187,0.280775
55.188,0.280819
55.189,0.280862
55.190,0.280906
55.191,0.280949
55.192,0.280993
55.193,0.281036
55.194,0.281080
55.195,0.281123
55.196,0.281167
55.197,0.281211
55.198,0.281254
55.199,0.281298
55.200,0.281342
55.201,0.281385
55.202,0.281429
55.203,0.281473
55.204,0.281516
55.205,0.281560
55.206,0.281604
55.207,0.281648
55.208,0.281692
55.209,0.281735
55.210,0.281779
55.211,0.281823
55.212,0.281867
55.213,0.281911
55.214,0.281955
55.215,0.281999
55.216,0.282043
55.217,0.282087
55.218,0.282131
55.219,0.282175
55.220,0.282219
55.221,0.282263
55.222,0.282307
55.223,0.282351
55.224,0.282395
55.225,0.282439
55.226,0.282484
55.227,0.282528
55.228,0.282572
55.229,0.282616
55.230,0.282660
55.231,0.282705
55.232,0.282749
55.233,0.282793
55.234,0.282837
55.235,0.282882
55.236,0.282926
55.237,0.282970
55.238,0.283015
55.239,0.283059
55.240,0.283104
55.241,0.283148
55.242,0.283192
55.243,0.283237
55.244,0.283281
55.245,0.283326
55.246,0.283370
55.247,0.283415
55.248,0.283460
55.249,0.283504
55.250,0.283549
55.251,0.283593
55.252,0.283638
55.253,0.283683
55.254,0.283727
55.255,0.283772
55.256,0.283817
55.257,0.283862
55.258,0.283906
55.259,0.283951
55.260,0.283996
55.261,0.284041
55.262,0.284085
55.263,0.284130
55.264,0.284175
55.265,0.284220
55.266,0.284265
55.267,0.284310
55.268,0.284355
55.269,0.284400
55.270,0.284445
55.271,0.284490
55.272,0.284535
55.273,0.284580
55.274,0.284625
55.275,0.284670
55.276,0.284715
55.277,0.284760
55.278,0.284805
55.279,0.284850
55.280,0.284896
55.281,0.284941
55.282,0.284986
55.283,0.285031
55.284,0.285076
55.285,0.285122
55.286,0.285167
55.287,0.285212
55.288,0.285257
55.289,0.285303
55.290,0.285348
55.291,0.285394
55.292,0.285439
55.293,0.285484
55.294,0.285530
55.295,0.285575
55.296,0.285621
55.297,0.285666
55.298,0.285712
55.299,0.285757
55.300,0.285803
55.301,0.285848
55.302,0.285894
55.303,0.285939
55.304,0.285985
55.305,0.286031
55.306,0.286076
55.307,0.286122
55.308,0.286168
55.309,0.286213
55.310,0.286259
55.311,0.286305
55.312,0.286351
55.313,0.286396
55.314,0.286442
55.315,0.286488
55.316,0.286534
55.317,0.286580
55.318,0.286626
55.319,0.286671
55.320,0.286717
55.321,0.286763
55.322,0.286809
55.323,0.286855
55.324,0.286901
55.325,0.286947
55.326,0.286993
55.327,0.287039
55.328,0.287085
55.329,0.287131
55.330,0.287177
55.331,0.287224
55.332,0.287270
55.333,0.287316
55.334,0.287362
55.335,0.287408
55.336,0.287454
55.337,0.287501
55.338,0.287547
55.339,0.287593
55.340,0.287639
55.341,0.287686
55.342,0.287732
55.343,0.287778
55.344,0.287825
55.345,0.287871
55.346,0.287917
55.347,0.287964
55.348,0.288010
55.349,0.288057
55.350,0.288103
55.351,0.288150
55.352,0.288196
55.353,0.288243
55.354,0.288289
55.355,0.288336
55.356,0.288382
55.357,0.288429
55.358,0.288476
55.359,0.288522
55.360,0.288569
55.361,0.288616
55.362,0.288662
55.363,0.288709
55.364,0.288756
55.365,0.288803
55.366,0.288849
55.367,0.288896
55.368,0.288943
55.369,0.288990
55.370,0.289037
55.371,0.289083
55.372,0.289130
55.373,0.289177
55.374,0.289224
55.375,0.289271
55.376,0.289318
55.377,0.289365
55.378,0.289412
55.379,0.289459
55.380,0.289506
55.381,0.289553
55.382,0.289600
55.383,0.289647
55.384,0.289694
55.385,0.289741
55.386,0.289789
55.387,0.289836
55.388,0.289883
55.389,0.289930
55.390,0.289977
55.391,0.290025
55.392,0.290072
55.393,0.290119
55.394,0.290166
55.395,0.290214
55.396,0.290261
55.397,0.290308
55.398,0.290356
55.399,0.290403
55.400,0.290450
55.401,0.290498
55.402,0.290545
55.403,0.290593
55.404,0.290640
55.405,0.290688
55.406,0.290735
55.407,0.290783
55.408,0.290830
55.409,0.290878
55.410,0.290925
55.411,0.290973
55.412,0.291021
55.413,0.291068
55.414,0.291116
55.415,0.291164
55.416,0.291211
55.417,0.291259
55.418,0.291307
55.419,0.291355
55.420,0.291402
55.421,0.291450
55.422,0.291498
55.423,0.291546
55.424,0.291594
55.425,0.291642
55.426,0.291689
55.427,0.291737
55.428,0.291785
55.429,0.291833
55.430,0.291881
55.431,0.291929
55.432,0.291977
55.433,0.292025
55.434,0.292073
55.435,0.292121
55.436,0.292169
55.437,0.292217
55.438,0.292265
55.439,0.292314
55.440,0.292362
55.441,0.292410
55.442,0.292458
55.443,0.292506
55.444,0.292555
55.445,0.292603
55.446,0.292651
55.447,0.292699
55.448,0.292748
55.449,0.292796
55.450,0.292844
55.451,0.292893
55.452,0.292941
55.453,0.292989
55.454,0.293038
55.455,0.293086
55.456,0.293135
55.457,0.293183
55.458,0.293232
55.459,0.293280
55.460,0.293329
55.461,0.293377
55.462,0.293426
55.463,0.293474
55.464,0.293523
55.465,0.293571
55.466,0.293620
55.467,0.293669
55.468,0.293717
55.469,0.293766
55.470,0.293815
55.471,0.293863
55.472,0.293912
55.473,0.293961
55.474,0.294010
55.475,0.294059
55.476,0.294107
55.477,0.294156
55.478,0.294205
55.479,0.294254
55.480,0.294303
55.481,0.294352
55.482,0.294401
55.483,0.294450
55.484,0.294499
55.485,0.294548
55.486,0.294597
55.487,0.294646
55.488,0.294695
55.489,0.294744
55.490,0.294793
55.491,0.294842
55.492,0.294891
55.493,0.294940
55.494,0.294989
55.495,0.295038
55.496,0.295088
55.497,0.295137
55.498,0.295186
55.499,0.295235
55.500,0.295284
55.501,0.295334
55.502,0.295383
55.503,0.295432
55.504,0.295482
55.505,0.295531
55.506,0.295580
55.507,0.295630
55.508,0.295679
55.509,0.295729
55.510,0.295778
55.511,0.295828
55.512,0.295877
55.513,0.295927
55.514,0.295976
55.515,0.296026
55.516,0.296075
55.517,0.296125
55.518,0.296174
55.519,0.296224
55.520,0.296274
55.521,0.296323
55.522,0.296373
55.523,0.296423
55.524,0.296472
55.525,0.296522
55.526,0.296572
55.527,0.296621
55.528,0.296671
55.529,0.296721
55.530,0.296771
55.531,0.296821
55.532,0.296871
55.533,0.296920
55.534,0.296970
55.535,0.297020
55.536,0.297070
55.537,0.297120
55.538,0.297170
55.539,0.297220
55.540,0.297270
55.541,0.297320
55.542,0.297370
55.543,0.297420
55.544,0.297470
55.545,0.297520
55.546,0.297570
55.547,0.297621
55.548,0.297671
55.549,0.297721
55.550,0.297771
55.551,0.297821
55.552,0.297872
55.553,0.297922
55.554,0.297972
55.555,0.298022
55.556,0.298073
55.557,0.298123
55.558,0.298173
55.559,0.298224
55.560,0.298274
55.561,0.298324
55.562,0.298375
55.563,0.298425
55.564,0.298476
55.565,0.298526
55.566,0.298577
55.567,0.298627
55.568,0.298678
55.569,0.298728
55.570,0.298779
55.571,0.298829
55.572,0.298880
55.573,0.298930
55.574,0.298981
55.575,0.299032
55.576,0.299082
55.577,0.299133
55.578,0.299184
55.579,0.299235
55.580,0.299285
55.581,0.299336
55.582,0.299387
55.583,0.299438
55.584,0.299488
55.585,0.299539
55.586,0.299590
55.587,0.299641
55.588,0.299692
55.589,0.299743
55.590,0.299794
55.591,0.299845
55.592,0.299896
55.593,0.299947
55.594,0.299998
55.595,0.300049
55.596,0.300100
55.597,0.300151
55.598,0.300202
55.599,0.300253
55.600,0.300304
55.601,0.300355
55.602,0.300406
55.603,0.300457
55.604,0.300509
55.605,0.300560
55.606,0.300611
55.607,0.300662
55.608,0.300714
55.609,0.300765
55.610,0.300816
55.611,0.300867
55.612,0.300919
55.613,0.300970
55.614,0.301021
55.615,0.301073
55.616,0.301124
55.617,0.301176
55.618,0.301227
55.619,0.301279
55.620,0.301330
55.621,0.301382
55.622,0.301433
55.623,0.301485
55.624,0.301536
55.625,0.301588
55.626,0.301639
55.627,0.301691
55.628,0.301743
55.629,0.301794
55.630,0.301846
55.631,0.301897
55.632,0.301949
55.633,0.302001
55.634,0.302053
55.635,0.302104
55.636,0.302156
55.637,0.302208
55.638,0.302260
55.639,0.302312
55.640,0.302363
55.641,0.302415
55.642,0.302467
55.643,0.302519
55.644,0.302571
55.645,0.302623
55.646,0.302675
55.647,0.302727
55.648,0.302779
55.649,0.302831
55.650,0.302883
55.651,0.302935
55.652,0.302987
55.653,0.303039
55.654,0.303091
55.655,0.303143
55.656,0.303195
55.657,0.303248
55.658,0.303300
55.659,0.303352
55.660,0.303404
55.661,0.303456
55.662,0.303509
55.663,0.303561
55.664,0.303613
55.665,0.303666
55.666,0.303718
55.667,0.303770
55.668,0.303823
55.669,0.303875
55.670,0.303927
55.671,0.303980
55.672,0.304032
55.673,0.304085
55.674,0.304137
55.675,0.304190
55.676,0.304242
55.677,0.304295
55.678,0.304347
55.679,0.304400
55.680,0.304452
55.681,0.304505
55.682,0.304558
55.683,0.304610
55.684,0.304663
55.685,0.304715
55.686,0.304768
55.687,0.304821
55.688,0.304874
55.689,0.304926
55.690,0.304979
55.691,0.305032
55.692,0.305085
55.693,0.305138
55.694,0.305190
55.695,0.305243
55.696,0.305296
55.697,0.305349
55.698,0.305402
55.699,0.305455
55.700,0.305508
55.701,0.305561
55.702,0.305614
55.703,0.305667
55.704,0.305720
55.705,0.305773
55.706,0.305826
55.707,0.305879
55.708,0.305932
55.709,0.305985
55.710,0.306038
55.711,0.306091
55.712,0.306145
55.713,0.306198
55.714,0.306251
55.715,0.306304
55.716,0.306357
55.717,0.306411
55.718,0.306464
55.719,0.306517
55.720,0.306570
55.721,0.306624
55.722,0.306677
55.723,0.306731
55.724,0.306784
55.725,0.306837
55.726,0.306891
55.727,0.306944
55.728,0.306998
55.729,0.307051
55.730,0.307105
55.731,0.307158
55.732,0.307212
55.733,0.307265
55.734,0.307319
55.735,0.307372
55.736,0.307426
55.737,0.307480
55.738,0.307533
55.739,0.307587
55.740,0.307641
55.741,0.307694
55.742,0.307748
55.743,0.307802
55.744,0.307855
55.745,0.307909
55.746,0.307963
55.747,0.308017
55.748,0.308071
55.749,0.308124
55.750,0.308178
55.751,0.308232
55.752,0.308286
55.753,0.308340
55.754,0.308394
55.755,0.308448
55.756,0.308502
55.757,0.308556
55.758,0.308610
55.759,0.308664
55.760,0.308718
55.761,0.308772
55.762,0.308826
55.763,0.308880
55.764,0.308934
55.765,0.308988
55.766,0.309042
55.767,0.309097
55.768,0.309151
55.769,0.309205
55.770,0.309259
55.771,0.309313
55.772,0.309368
55.773,0.309422
55.774,0.309476
55.775,0.309531
55.776,0.309585
55.777,0.309639
55.778,0.309694
55.779,0.309748
55.780,0.309802
55.781,0.309857
55.782,0.309911
55.783,0.309966
55.784,0.310020
55.785,0.310075
55.786,0.310129
55.787,0.310184
55.788,0.310238
55.789,0.310293
55.790,0.310347
55.791,0.310402
55.792,0.310457
55.793,0.310511
55.794,0.310566
55.795,0.310621
55.796,0.310675
55.797,0.310730
55.798,0.310785
55.799,0.310839
55.800,0.310894
55.801,0.310949
55.802,0.311004
55.803,0.311059
55.804,0.311113
55.805,0.311168
55.806,0.311223
