Angle,Reflectance
65.000,0.987276
65.001,0.987275
65.002,0.987274
65.003,0.987272
65.004,0.987271
65.005,0.987270
65.006,0.987269
65.007,0.987268
65.008,0.987267
65.009,0.987266
65.010,0.987264
65.011,0.987263
65.012,0.987262
65.013,0.987261
65.014,0.987260
65.015,0.987259
65.016,0.987258
65.017,0.987257
65.018,0.987255
65.019,0.987254
65.020,0.987253
65.021,0.987252
65.022,0.987251
65.023,0.987250
65.024,0.987249
65.025,0.987247
65.026,0.987246
65.027,0.987245
65.028,0.987244
65.029,0.987243
65.030,0.987242
65.031,0.987241
65.032,0.987239
65.033,0.987238
65.034,0.987237
65.035,0.987236
65.036,0.987235
65.037,0.987234
65.038,0.987233
65.039,0.987232
65.040,0.987230
65.041,0.987229
65.042,0.987228
65.043,0.987227
65.044,0.987226
65.045,0.987225
65.046,0.987224
65.047,0.987223
65.048,0.987221
65.049,0.987220
65.050,0.987219
65.051,0.987218
65.052,0.987217
65.053,0.987216
65.054,0.987215
65.055,0.987214
65.056,0.987212
65.057,0.987211
65.058,0.987210
65.059,0.987209
65.060,0.987208
65.061,0.987207
65.062,0.987206
65.063,0.987204
65.064,0.987203
65.065,0.987202
65.066,0.987201
65.067,0.987200
65.068,0.987199
65.069,0.987198
65.070,0.987197
65.071,0.987195
65.072,0.987194
65.073,0.987193
65.074,0.987192
65.075,0.987191
65.076,0.987190
65.077,0.987189
65.078,0.987188
65.079,0.987186
65.080,0.987185
65.081,0.987184
65.082,0.987183
65.083,0.987182
65.084,0.987181
65.085,0.987180
65.086,0.987179
65.087,0.987177
65.088,0.987176
65.089,0.987175
65.090,0.987174
65.091,0.987173
65.092,0.987172
65.093,0.987171
65.094,0.987170
65.095,0.987169
65.096,0.987167
65.097,0.987166
65.098,0.987165
65.099,0.987164
65.100,0.987163
65.101,0.987162
65.102,0.987161
65.103,0.987160
65.104,0.987158
65.105,0.987157
65.106,0.987156
65.107,0.987155
65.108,0.987154
65.109,0.987153
65.110,0.987152
65.111,0.987151
65.112,0.987149
65.113,0.987148
65.114,0.987147
65.115,0.987146
65.116,0.987145
65.117,0.987144
65.118,0.987143
65.119,0.987142
65.120,0.987141
65.121,0.987139
65.122,0.987138
65.123,0.987137
65.124,0.987136
65.125,0.987135
65.126,0.987134
65.127,0.987133
65.128,0.987132
65.129,0.987130
65.130,0.987129
65.131,0.987128
65.132,0.987127
65.133,0.987126
65.134,0.987125
65.135,0.987124
65.136,0.987123
65.137,0.987122
65.138,0.987120
65.139,0.987119
65.140,0.987118
65.141,0.987117
65.142,0.987116
65.143,0.987115
65.144,0.987114
65.145,0.987113
65.146,0.987111
65.147,0.987110
65.148,0.987109
65.149,0.987108
65.150,0.987107
65.151,0.987106
65.152,0.987105
65.153,0.987104
65.154,0.987103
65.155,0.987101
65.156,0.987100
65.157,0.987099
65.158,0.987098
65.159,0.987097
65.160,0.987096
65.161,0.987095
65.162,0.987094
65.163,0.987093
65.164,0.987091
65.165,0.987090
65.166,0.987089
65.167,0.987088
65.168,0.987087
65.169,0.987086
65.170,0.987085
65.171,0.987084
65.172,0.987083
65.173,0.987081
65.174,0.987080
65.175,0.987079
65.176,0.987078
65.177,0.987077
65.178,0.987076
65.179,0.987075
65.180,0.987074
65.181,0.987073
65.182,0.987071
65.183,0.987070
65.184,0.987069
65.185,0.987068
65.186,0.987067
65.187,0.987066
65.188,0.987065
65.189,0.987064
65.190,0.987063
65.191,0.987061
65.192,0.987060
65.193,0.987059
65.194,0.987058
65.195,0.987057
65.196,0.987056
65.197,0.987055
65.198,0.987054
65.199,0.987053
65.200,0.987051
65.201,0.987050
65.202,0.987049
65.203,0.987048
65.204,0.987047
65.205,0.987046
65.206,0.987045
65.207,0.987044
65.208,0.987043
65.209,0.987042
65.210,0.987040
65.211,0.987039
65.212,0.987038
65.213,0.987037
65.214,0.987036
65.215,0.987035
65.216,0.987034
65.217,0.987033
65.218,0.987032
65.219,0.987030
65.220,0.987029
65.221,0.987028
65.222,0.987027
65.223,0.987026
65.224,0.987025
65.225,0.987024
65.226,0.987023
65.227,0.987022
65.228,0.987020
65.229,0.987019
65.230,0.987018
65.231,0.987017
65.232,0.987016
65.233,0.987015
65.234,0.987014
65.235,0.987013
65.236,0.987012
65.237,0.987011
65.238,0.987009
65.239,0.987008
65.240,0.987007
65.241,0.987006
65.242,0.987005
65.243,0.987004
65.244,0.987003
65.245,0.987002
65.246,0.987001
65.247,0.986999
65.248,0.986998
65.249,0.986997
65.250,0.986996
65.251,0.986995
65.252,0.986994
65.253,0.986993
65.254,0.986992
65.255,0.986991
65.256,0.986990
65.257,0.986988
65.258,0.986987
65.259,0.986986
65.260,0.986985
65.261,0.986984
65.262,0.986983
65.263,0.986982
65.264,0.986981
65.265,0.986980
65.266,0.986979
65.267,0.986977
65.268,0.986976
65.269,0.986975
65.270,0.986974
65.271,0.986973
65.272,0.986972
65.273,0.986971
65.274,0.986970
65.275,0.986969
65.276,0.986967
65.277,0.986966
65.278,0.986965
65.279,0.986964
65.280,0.986963
65.281,0.986962
65.282,0.986961
65.283,0.986960
65.284,0.986959
65.285,0.986958
65.286,0.986956
65.287,0.986955
65.288,0.986954
65.289,0.986953
65.290,0.986952
65.291,0.986951
65.292,0.986950
65.293,0.986949
65.294,0.986948
65.295,0.986947
65.296,0.986945
65.297,0.986944
65.298,0.986943
65.299,0.986942
65.300,0.986941
65.301,0.986940
65.302,0.986939
65.303,0.986938
65.304,0.986937
65.305,0.986936
65.306,0.986934
65.307,0.986933
65.308,0.986932
65.309,0.986931
65.310,0.986930
65.311,0.986929
65.312,0.986928
65.313,0.986927
65.314,0.986926
65.315,0.986925
65.316,0.986923
65.317,0.986922
65.318,0.986921
65.319,0.986920
65.320,0.986919
65.321,0.986918
65.322,0.986917
65.323,0.986916
65.324,0.986915
65.325,0.986914
65.326,0.986912
65.327,0.986911
65.328,0.986910
65.329,0.986909
65.330,0.986908
65.331,0.986907
65.332,0.986906
65.333,0.986905
65.334,0.986904
65.335,0.986903
65.336,0.986901
65.337,0.986900
65.338,0.986899
65.339,0.986898
65.340,0.986897
65.341,0.986896
65.342,0.986895
65.343,0.986894
65.344,0.986893
65.345,0.986892
65.346,0.986890
65.347,0.986889
65.348,0.986888
65.349,0.986887
65.350,0.986886
65.351,0.986885
65.352,0.986884
65.353,0.986883
65.354,0.986882
65.355,0.986881
65.356,0.986879
65.357,0.986878
65.358,0.986877
65.359,0.986876
65.360,0.986875
65.361,0.986874
65.362,0.986873
65.363,0.986872
65.364,0.986871
65.365,0.986870
65.366,0.986868
65.367,0.986867
65.368,0.986866
65.369,0.986865
65.370,0.986864
65.371,0.986863
65.372,0.986862
65.373,0.986861
65.374,0.986860
65.375,0.986859
65.376,0.986857
65.377,0.986856
65.378,0.986855
65.379,0.986854
65.380,0.986853
65.381,0.986852
65.382,0.986851
65.383,0.986850
65.384,0.986849
65.385,0.986848
65.386,0.986847
65.387,0.986845
65.388,0.986844
65.389,0.986843
65.390,0.986842
65.391,0.986841
65.392,0.986840
65.393,0.986839
65.394,0.986838
65.395,0.986837
65.396,0.986836
65.397,0.986834
65.398,0.986833
65.399,0.986832
65.400,0.986831
65.401,0.986830
65.402,0.986829
65.403,0.986828
65.404,0.986827
65.405,0.986826
65.406,0.986825
65.407,0.986823
65.408,0.986822
65.409,0.986821
65.410,0.986820
65.411,0.986819
65.412,0.986818
65.413,0.986817
65.414,0.986816
65.415,0.986815
65.416,0.986814
65.417,0.986812
65.418,0.986811
65.419,0.986810
65.420,0.986809
65.421,0.986808
65.422,0.986807
65.423,0.986806
65.424,0.986805
65.425,0.986804
65.426,0.986803
65.427,0.986802
65.428,0.986800
65.429,0.986799
65.430,0.986798
65.431,0.986797
65.432,0.986796
65.433,0.986795
65.434,0.986794
65.435,0.986793
65.436,0.986792
65.437,0.986791
65.438,0.986789
65.439,0.986788
65.440,0.986787
65.441,0.986786
65.442,0.986785
65.443,0.986784
65.444,0.986783
65.445,0.986782
65.446,0.986781
65.447,0.986780
65.448,0.986778
65.449,0.986777
65.450,0.986776
65.451,0.986775
65.452,0.986774
65.453,0.986773
65.454,0.986772
65.455,0.986771
65.456,0.986770
65.457,0.986769
65.458,0.986767
65.459,0.986766
65.460,0.986765
65.461,0.986764
65.462,0.986763
65.463,0.986762
65.464,0.986761
65.465,0.986760
65.466,0.986759
65.467,0.986758
65.468,0.986756
65.469,0.986755
65.470,0.986754
65.471,0.986753
65.472,0.986752
65.473,0.986751
65.474,0.986750
65.475,0.986749
65.476,0.986748
65.477,0.986747
65.478,0.986746
65.479,0.986744
65.480,0.986743
65.481,0.986742
65.482,0.986741
65.483,0.986740
65.484,0.986739
65.485,0.986738
65.486,0.986737
65.487,0.986736
65.488,0.986735
65.489,0.986733
65.490,0.986732
65.491,0.986731
65.492,0.986730
65.493,0.986729
65.494,0.986728
65.495,0.986727
65.496,0.986726
65.497,0.986725
65.498,0.986724
65.499,0.986722
65.500,0.986721
65.501,0.986720
65.502,0.986719
65.503,0.986718
65.504,0.986717
65.505,0.986716
65.506,0.986715
65.507,0.986714
65.508,0.986713
65.509,0.986711
65.510,0.986710
65.511,0.986709
65.512,0.986708
65.513,0.986707
65.514,0.986706
65.515,0.986705
65.516,0.986704
65.517,0.986703
65.518,0.986702
65.519,0.986700
65.520,0.986699
65.521,0.986698
65.522,0.986697
65.523,0.986696
65.524,0.986695
65.525,0.986694
65.526,0.986693
65.527,0.986692
65.528,0.986691
65.529,0.986690
65.530,0.986688
65.531,0.986687
65.532,0.986686
65.533,0.986685
65.534,0.986684
65.535,0.986683
65.536,0.986682
65.537,0.986681
65.538,0.986680
65.539,0.986679
65.540,0.986677
65.541,0.986676
65.542,0.986675
65.543,0.986674
65.544,0.986673
65.545,0.986672
65.546,0.986671
65.547,0.986670
65.548,0.986669
65.549,0.986668
65.550,0.986666
65.551,0.986665
65.552,0.986664
65.553,0.986663
65.554,0.986662
65.555,0.986661
65.556,0.986660
65.557,0.986659
65.558,0.986658
65.559,0.986657
65.560,0.986655
65.561,0.986654
65.562,0.986653
65.563,0.986652
65.564,0.986651
65.565,0.986650
65.566,0.986649
65.567,0.986648
65.568,0.986647
65.569,0.986646
65.570,0.986644
65.571,0.986643
65.572,0.986642
65.573,0.986641
65.574,0.986640
65.575,0.986639
65.576,0.986638
65.577,0.986637
65.578,0.986636
65.579,0.986634
65.580,0.986633
65.581,0.986632
65.582,0.986631
65.583,0.986630
65.584,0.986629
65.585,0.986628
65.586,0.986627
65.587,0.986626
65.588,0.986625
65.589,0.986623
65.590,0.986622
65.591,0.986621
65.592,0.986620
65.593,0.986619
65.594,0.986618
65.595,0.986617
65.596,0.986616
65.597,0.986615
65.598,0.986614
65.599,0.986612
65.600,0.986611
65.601,0.986610
65.602,0.986609
65.603,0.986608
65.604,0.986607
65.605,0.986606
65.606,0.986605
65.607,0.986604
65.608,0.986603
65.609,0.986601
65.610,0.986600
65.611,0.986599
65.612,0.986598
65.613,0.986597
65.614,0.986596
65.615,0.986595
65.616,0.986594
65.617,0.986593
65.618,0.986592
65.619,0.986590
65.620,0.986589
65.621,0.986588
65.622,0.986587
65.623,0.986586
65.624,0.986585
65.625,0.986584
65.626,0.986583
65.627,0.986582
65.628,0.986580
65.629,0.986579
65.630,0.986578
65.631,0.986577
65.632,0.986576
65.633,0.986575
65.634,0.986574
65.635,0.986573
65.636,0.986572
65.637,0.986571
65.638,0.986569
65.639,0.986568
65.640,0.986567
65.641,0.986566
65.642,0.986565
65.643,0.986564
65.644,0.986563
65.645,0.986562
65.646,0.986561
65.647,0.986559
65.648,0.986558
65.649,0.986557
65.650,0.986556
65.651,0.986555
65.652,0.986554
65.653,0.986553
65.654,0.986552
65.655,0.986551
65.656,0.986550
65.657,0.986548
65.658,0.986547
65.659,0.986546
65.660,0.986545
65.661,0.986544
65.662,0.986543
65.663,0.986542
65.664,0.986541
65.665,0.986540
65.666,0.986538
65.667,0.986537
65.668,0.986536
65.669,0.986535
65.670,0.986534
65.671,0.986533
65.672,0.986532
65.673,0.986531
65.674,0.986530
65.675,0.986529
65.676,0.986527
65.677,0.986526
65.678,0.986525
65.679,0.986524
65.680,0.986523
65.681,0.986522
65.682,0.986521
65.683,0.986520
65.684,0.986519
65.685,0.986517
65.686,0.986516
65.687,0.986515
65.688,0.986514
65.689,0.986513
65.690,0.986512
65.691,0.986511
65.692,0.986510
65.693,0.986509
65.694,0.986507
65.695,0.986506
65.696,0.986505
65.697,0.986504
65.698,0.986503
65.699,0.986502
65.700,0.986501
65.701,0.986500
65.702,0.986499
65.703,0.986497
65.704,0.986496
65.705,0.986495
65.706,0.986494
65.707,0.986493
65.708,0.986492
65.709,0.986491
65.710,0.986490
65.711,0.986489
65.712,0.986488
65.713,0.986486
65.714,0.986485
65.715,0.986484
65.716,0.986483
65.717,0.986482
65.718,0.986481
65.719,0.986480
65.720,0.986479
65.721,0.986478
65.722,0.986476
65.723,0.986475
65.724,0.986474
65.725,0.986473
65.726,0.986472
65.727,0.986471
65.728,0.986470
65.729,0.986469
65.730,0.986468
65.731,0.986466
65.732,0.986465
65.733,0.986464
65.734,0.986463
65.735,0.986462
65.736,0.986461
65.737,0.986460
65.738,0.986459
65.739,0.986458
65.740,0.986456
65.741,0.986455
65.742,0.986454
65.743,0.986453
65.744,0.986452
65.745,0.986451
65.746,0.986450
65.747,0.986449
65.748,0.986447
65.749,0.986446
65.750,0.986445
65.751,0.986444
65.752,0.986443
65.753,0.986442
65.754,0.986441
65.755,0.986440
65.756,0.986439
65.757,0.986437
65.758,0.986436
65.759,0.986435
65.760,0.986434
65.761,0.986433
65.762,0.986432
65.763,0.986431
65.764,0.986430
65.765,0.986429
65.766,0.986427
65.767,0.986426
65.768,0.986425
65.769,0.986424
65.770,0.986423
65.771,0.986422
65.772,0.986421
65.773,0.986420
65.774,0.986419
65.775,0.986417
65.776,0.986416
65.777,0.986415
65.778,0.986414
65.779,0.986413
65.780,0.986412
65.781,0.986411
65.782,0.986410
65.783,0.986408
65.784,0.986407
65.785,0.986406
65.786,0.986405
65.787,0.986404
65.788,0.986403
65.789,0.986402
65.790,0.986401
65.791,0.986400
65.792,0.986398
65.793,0.986397
65.794,0.986396
65.795,0.986395
65.796,0.986394
65.797,0.986393
65.798,0.986392
65.799,0.986391
65.800,0.986389
65.801,0.986388
65.802,0.986387
65.803,0.986386
65.804,0.986385
65.805,0.986384
65.806,0.986383
65.807,0.986382
65.808,0.986380
65.809,0.986379
65.810,0.986378
65.811,0.986377
65.812,0.986376
65.813,0.986375
65.814,0.986374
65.815,0.986373
65.816,0.986372
65.817,0.986370
65.818,0.986369
65.819,0.986368
65.820,0.986367
65.821,0.986366
65.822,0.986365
65.823,0.986364
65.824,0.986363
65.825,0.986361
65.826,0.986360
65.827,0.986359
65.828,0.986358
65.829,0.986357
65.830,0.986356
65.831,0.986355
65.832,0.986354
65.833,0.986352
65.834,0.986351
65.835,0.986350
65.836,0.986349
65.837,0.986348
65.838,0.986347
65.839,0.986346
65.840,0.986345
65.841,0.986343
65.842,0.986342
65.843,0.986341
65.844,0.986340
65.845,0.986339
65.846,0.986338
65.847,0.986337
65.848,0.986336
65.849,0.986334
65.850,0.986333
65.851,0.986332
65.852,0.986331
65.853,0.986330
65.854,0.986329
65.855,0.986328
65.856,0.986327
65.857,0.986325
65.858,0.986324
65.859,0.986323
65.860,0.986322
65.861,0.986321
65.862,0.986320
65.863,0.986319
65.864,0.986318
65.865,0.986316
65.866,0.986315
65.867,0.986314
65.868,0.986313
65.869,0.986312
65.870,0.986311
65.871,0.986310
65.872,0.986309
65.873,0.986307
65.874,0.986306
65.875,0.986305
65.876,0.986304
65.877,0.986303
65.878,0.986302
65.879,0.986301
65.880,0.986300
65.881,0.986298
65.882,0.986297
65.883,0.986296
65.884,0.986295
65.885,0.986294
65.886,0.986293
65.887,0.986292
65.888,0.986291
65.889,0.986289
65.890,0.986288
65.891,0.986287
65.892,0.986286
65.893,0.986285
65.894,0.986284
65.895,0.986283
65.896,0.986281
65.897,0.986280
65.898,0.986279
65.899,0.986278
65.900,0.986277
65.901,0.986276
65.902,0.986275
65.903,0.986274
65.904,0.986272
65.905,0.986271
65.906,0.986270
65.907,0.986269
65.908,0.986268
65.909,0.986267
65.910,0.986266
65.911,0.986265
65.912,0.986263
65.913,0.986262
65.914,0.986261
65.915,0.986260
65.916,0.986259
65.917,0.986258
65.918,0.986257
65.919,0.986255
65.920,0.986254
65.921,0.986253
65.922,0.986252
65.923,0.986251
65.924,0.986250
65.925,0.986249
65.926,0.986248
65.927,0.986246
65.928,0.986245
