Angle,Reflectance
65.000,0.969587
65.001,0.969582
65.002,0.969576
65.003,0.969571
65.004,0.969565
65.005,0.969560
65.006,0.969554
65.007,0.969549
65.008,0.969543
65.009,0.969538
65.010,0.969532
65.011,0.969527
65.012,0.969521
65.013,0.969516
65.014,0.969510
65.015,0.969505
65.016,0.969499
65.017,0.969493
65.018,0.969488
65.019,0.969482
65.020,0.969477
65.021,0.969471
65.022,0.969466
65.023,0.969460
65.024,0.969455
65.025,0.969449
65.026,0.969443
65.027,0.969438
65.028,0.969432
65.029,0.969427
65.030,0.969421
65.031,0.969416
65.032,0.969410
65.033,0.969404
65.034,0.969399
65.035,0.969393
65.036,0.969388
65.037,0.969382
65.038,0.969377
65.039,0.969371
65.040,0.969365
65.041,0.969360
65.042,0.969354
65.043,0.969349
65.044,0.969343
65.045,0.969337
65.046,0.969332
65.047,0.969326
65.048,0.969321
65.049,0.969315
65.050,0.969309
65.051,0.969304
65.052,0.969298
65.053,0.969292
65.054,0.969287
65.055,0.969281
65.056,0.969276
65.057,0.969270
65.058,0.969264
65.059,0.969259
65.060,0.969253
65.061,0.969247
65.062,0.969242
65.063,0.969236
65.064,0.969230
65.065,0.969225
65.066,0.969219
65.067,0.969214
65.068,0.969208
65.069,0.969202
65.070,0.969197
65.071,0.969191
65.072,0.969185
65.073,0.969180
65.074,0.969174
65.075,0.969168
65.076,0.969163
65.077,0.969157
65.078,0.969151
65.079,0.969146
65.080,0.969140
65.081,0.969134
65.082,0.969128
65.083,0.969123
65.084,0.969117
65.085,0.969111
65.086,0.969106
65.087,0.969100
65.088,0.969094
65.089,0.969089
65.090,0.969083
65.091,0.969077
65.092,0.969071
65.093,0.969066
65.094,0.969060
65.095,0.969054
65.096,0.969049
65.097,0.969043
65.098,0.969037
65.099,0.969031
65.100,0.969026
65.101,0.969020
65.102,0.969014
65.103,0.969009
65.104,0.969003
65.105,0.968997
65.106,0.968991
65.107,0.968986
65.108,0.968980
65.109,0.968974
65.110,0.968968
65.111,0.968963
65.112,0.968957
65.113,0.968951
65.114,0.968945
65.115,0.968940
65.116,0.968934
65.117,0.968928
65.118,0.968922
65.119,0.968916
65.120,0.968911
65.121,0.968905
65.122,0.968899
65.123,0.968893
65.124,0.968888
65.125,0.968882
65.126,0.968876
65.127,0.968870
65.128,0.968864
65.129,0.968859
65.130,0.968853
65.131,0.968847
65.132,0.968841
65.133,0.968835
65.134,0.968830
65.135,0.968824
65.136,0.968818
65.137,0.968812
65.138,0.968806
65.139,0.968801
65.140,0.968795
65.141,0.968789
65.142,0.968783
65.143,0.968777
65.144,0.968771
65.145,0.968766
65.146,0.968760
65.147,0.968754
65.148,0.968748
65.149,0.968742
65.150,0.968736
65.151,0.968730
65.152,0.968725
65.153,0.968719
65.154,0.968713
65.155,0.968707
65.156,0.968701
65.157,0.968695
65.158,0.968689
65.159,0.968684
65.160,0.968678
65.161,0.968672
65.162,0.968666
65.163,0.968660
65.164,0.968654
65.165,0.968648
65.166,0.968643
65.167,0.968637
65.168,0.968631
65.169,0.968625
65.170,0.968619
65.171,0.968613
65.172,0.968607
65.173,0.968601
65.174,0.968595
65.175,0.968589
65.176,0.968584
65.177,0.968578
65.178,0.968572
65.179,0.968566
65.180,0.968560
65.181,0.968554
65.182,0.968548
65.183,0.968542
65.184,0.968536
65.185,0.968530
65.186,0.968524
65.187,0.968518
65.188,0.968512
65.189,0.968507
65.190,0.968501
65.191,0.968495
65.192,0.968489
65.193,0.968483
65.194,0.968477
65.195,0.968471
65.196,0.968465
65.197,0.968459
65.198,0.968453
65.199,0.968447
65.200,0.968441
65.201,0.968435
