Angle,Reflectance
65.000,0.977423
65.001,0.977418
65.002,0.977414
65.003,0.977409
65.004,0.977405
65.005,0.977400
65.006,0.977396
65.007,0.977391
65.008,0.977386
65.009,0.977382
65.010,0.977377
65.011,0.977373
65.012,0.977368
65.013,0.977364
65.014,0.977359
65.015,0.977355
65.016,0.977350
65.017,0.977345
65.018,0.977341
65.019,0.977336
65.020,0.977332
65.021,0.977327
65.022,0.977323
65.023,0.977318
65.024,0.977314
65.025,0.977309
65.026,0.977304
65.027,0.977300
65.028,0.977295
65.029,0.977291
65.030,0.977286
65.031,0.977282
65.032,0.977277
65.033,0.977272
65.034,0.977268
65.035,0.977263
65.036,0.977259
65.037,0.977254
65.038,0.977249
65.039,0.977245
65.040,0.977240
65.041,0.977236
65.042,0.977231
65.043,0.977226
65.044,0.977222
65.045,0.977217
65.046,0.977213
65.047,0.977208
65.048,0.977203
65.049,0.977199
65.050,0.977194
65.051,0.977190
65.052,0.977185
65.053,0.977180
65.054,0.977176
65.055,0.977171
65.056,0.977167
65.057,0.977162
65.058,0.977157
65.059,0.977153
65.060,0.977148
65.061,0.977143
65.062,0.977139
65.063,0.977134
65.064,0.977130
65.065,0.977125
65.066,0.977120
65.067,0.977116
65.068,0.977111
65.069,0.977106
65.070,0.977102
65.071,0.977097
65.072,0.977093
65.073,0.977088
65.074,0.977083
65.075,0.977079
65.076,0.977074
65.077,0.977069
65.078,0.977065
65.079,0.977060
65.080,0.977055
65.081,0.977051
65.082,0.977046
65.083,0.977041
65.084,0.977037
65.085,0.977032
65.086,0.977027
65.087,0.977023
65.088,0.977018
65.089,0.977013
65.090,0.977009
65.091,0.977004
65.092,0.976999
65.093,0.976995
65.094,0.976990
65.095,0.976985
65.096,0.976981
65.097,0.976976
65.098,0.976971
65.099,0.976967
65.100,0.976962
65.101,0.976957
65.102,0.976953
65.103,0.976948
65.104,0.976943
65.105,0.976939
65.106,0.976934
65.107,0.976929
65.108,0.976924
65.109,0.976920
65.110,0.976915
65.111,0.976910
65.112,0.976906
65.113,0.976901
65.114,0.976896
65.115,0.976892
65.116,0.976887
65.117,0.976882
65.118,0.976877
65.119,0.976873
65.120,0.976868
65.121,0.976863
65.122,0.976859
65.123,0.976854
65.124,0.976849
65.125,0.976844
65.126,0.976840
65.127,0.976835
65.128,0.976830
65.129,0.976826
65.130,0.976821
65.131,0.976816
65.132,0.976811
65.133,0.976807
65.134,0.976802
65.135,0.976797
65.136,0.976792
65.137,0.976788
65.138,0.976783
65.139,0.976778
65.140,0.976773
65.141,0.976769
65.142,0.976764
65.143,0.976759
65.144,0.976754
65.145,0.976750
65.146,0.976745
65.147,0.976740
65.148,0.976735
65.149,0.976731
65.150,0.976726
65.151,0.976721
65.152,0.976716
65.153,0.976712
65.154,0.976707
65.155,0.976702
65.156,0.976697
65.157,0.976692
65.158,0.976688
65.159,0.976683
65.160,0.976678
65.161,0.976673
65.162,0.976669
65.163,0.976664
65.164,0.976659
65.165,0.976654
65.166,0.976649
65.167,0.976645
65.168,0.976640
65.169,0.976635
65.170,0.976630
65.171,0.976625
65.172,0.976621
65.173,0.976616
65.174,0.976611
65.175,0.976606
65.176,0.976601
65.177,0.976597
65.178,0.976592
65.179,0.976587
65.180,0.976582
65.181,0.976577
65.182,0.976572
65.183,0.976568
65.184,0.976563
65.185,0.976558
65.186,0.976553
65.187,0.976548
65.188,0.976544
65.189,0.976539
65.190,0.976534
65.191,0.976529
65.192,0.976524
65.193,0.976519
65.194,0.976514
65.195,0.976510
65.196,0.976505
65.197,0.976500
65.198,0.976495
65.199,0.976490
65.200,0.976485
65.201,0.976481
65.202,0.976476
65.203,0.976471
65.204,0.976466
65.205,0.976461
65.206,0.976456
65.207,0.976451
65.208,0.976447
65.209,0.976442
65.210,0.976437
65.211,0.976432
65.212,0.976427
65.213,0.976422
65.214,0.976417
65.215,0.976412
65.216,0.976408
65.217,0.976403
65.218,0.976398
65.219,0.976393
65.220,0.976388
65.221,0.976383
65.222,0.976378
65.223,0.976373
65.224,0.976368
65.225,0.976364
65.226,0.976359
65.227,0.976354
65.228,0.976349
65.229,0.976344
65.230,0.976339
65.231,0.976334
65.232,0.976329
65.233,0.976324
65.234,0.976319
65.235,0.976315
65.236,0.976310
65.237,0.976305
65.238,0.976300
65.239,0.976295
65.240,0.976290
65.241,0.976285
65.242,0.976280
65.243,0.976275
65.244,0.976270
65.245,0.976265
65.246,0.976260
65.247,0.976255
65.248,0.976251
65.249,0.976246
65.250,0.976241
65.251,0.976236
65.252,0.976231
65.253,0.976226
65.254,0.976221
65.255,0.976216
65.256,0.976211
65.257,0.976206
65.258,0.976201
65.259,0.976196
65.260,0.976191
