Angle,Reflectance
55.000,0.003671
55.001,0.003675
55.002,0.003679
55.003,0.003684
55.004,0.003688
55.005,0.003693
55.006,0.003697
55.007,0.003702
55.008,0.003706
55.009,0.003710
55.010,0.003715
55.011,0.003719
55.012,0.003724
55.013,0.003728
55.014,0.003733
55.015,0.003737
55.016,0.003741
55.017,0.003746
55.018,0.003750
55.019,0.003755
55.020,0.003759
55.021,0.003764
55.022,0.003768
55.023,0.003773
55.024,0.003777
55.025,0.003782
55.026,0.003786
55.027,0.003791
55.028,0.003795
55.029,0.003800
55.030,0.003804
55.031,0.003809
55.032,0.003813
55.033,0.003818
55.034,0.003822
55.035,0.003827
55.036,0.003831
55.037,0.003836
55.038,0.003841
55.039,0.003845
55.040,0.003850
55.041,0.003854
55.042,0.003859
55.043,0.003863
55.044,0.003868
55.045,0.003872
55.046,0.003877
55.047,0.003882
55.048,0.003886
55.049,0.003891
55.050,0.003895
55.051,0.003900
55.052,0.003905
55.053,0.003909
55.054,0.003914
55.055,0.003918
55.056,0.003923
55.057,0.003928
55.058,0.003932
55.059,0.003937
55.060,0.003942
55.061,0.003946
55.062,0.003951
55.063,0.003955
55.064,0.003960
55.065,0.003965
55.066,0.003969
55.067,0.003974
55.068,0.003979
55.069,0.003983
55.070,0.003988
55.071,0.003993
55.072,0.003997
55.073,0.004002
55.074,0.004007
55.075,0.004012
55.076,0.004016
55.077,0.004021
55.078,0.004026
55.079,0.004030
55.080,0.004035
55.081,0.004040
55.082,0.004045
55.083,0.004049
55.084,0.004054
55.085,0.004059
55.086,0.004064
55.087,0.004068
55.088,0.004073
55.089,0.004078
55.090,0.004083
55.091,0.004087
55.092,0.004092
55.093,0.004097
55.094,0.004102
55.095,0.004106
55.096,0.004111
55.097,0.004116
55.098,0.004121
55.099,0.004126
55.100,0.004130
55.101,0.004135
55.102,0.004140
55.103,0.004145
55.104,0.004150
55.105,0.004154
55.106,0.004159
55.107,0.004164
55.108,0.004169
55.109,0.004174
55.110,0.004179
55.111,0.004183
55.112,0.004188
55.113,0.004193
55.114,0.004198
55.115,0.004203
55.116,0.004208
55.117,0.004213
55.118,0.004217
55.119,0.004222
55.120,0.004227
55.121,0.004232
55.122,0.004237
55.123,0.004242
55.124,0.004247
55.125,0.004252
55.126,0.004257
55.127,0.004262
55.128,0.004266
55.129,0.004271
55.130,0.004276
55.131,0.004281
55.132,0.004286
55.133,0.004291
55.134,0.004296
55.135,0.004301
55.136,0.004306
55.137,0.004311
55.138,0.004316
55.139,0.004321
55.140,0.004326
55.141,0.004331
55.142,0.004336
55.143,0.004341
55.144,0.004346
55.145,0.004351
55.146,0.004356
55.147,0.004361
55.148,0.004366
55.149,0.004371
55.150,0.004376
55.151,0.004381
55.152,0.004386
55.153,0.004391
55.154,0.004396
