Angle,Reflectance
65.000,0.980092
65.001,0.980088
65.002,0.980084
65.003,0.980080
65.004,0.980076
65.005,0.980072
65.006,0.980067
65.007,0.980063
65.008,0.980059
65.009,0.980055
65.010,0.980051
65.011,0.980047
65.012,0.980042
65.013,0.980038
65.014,0.980034
65.015,0.980030
65.016,0.980026
65.017,0.980022
65.018,0.980017
65.019,0.980013
65.020,0.980009
65.021,0.980005
65.022,0.980001
65.023,0.979996
65.024,0.979992
65.025,0.979988
65.026,0.979984
65.027,0.979980
65.028,0.979976
65.029,0.979971
65.030,0.979967
65.031,0.979963
65.032,0.979959
65.033,0.979955
65.034,0.979951
65.035,0.979946
65.036,0.979942
65.037,0.979938
65.038,0.979934
65.039,0.979930
65.040,0.979925
65.041,0.979921
65.042,0.979917
65.043,0.979913
65.044,0.979909
65.045,0.979904
65.046,0.979900
65.047,0.979896
65.048,0.979892
65.049,0.979888
65.050,0.979884
65.051,0.979879
65.052,0.979875
65.053,0.979871
65.054,0.979867
65.055,0.979863
65.056,0.979858
65.057,0.979854
65.058,0.979850
65.059,0.979846
65.060,0.979842
65.061,0.979837
65.062,0.979833
65.063,0.979829
65.064,0.979825
65.065,0.979821
65.066,0.979816
65.067,0.979812
65.068,0.979808
65.069,0.979804
65.070,0.979800
65.071,0.979795
65.072,0.979791
65.073,0.979787
65.074,0.979783
65.075,0.979779
65.076,0.979774
65.077,0.979770
65.078,0.979766
65.079,0.979762
65.080,0.979758
65.081,0.979753
65.082,0.979749
65.083,0.979745
65.084,0.979741
65.085,0.979736
65.086,0.979732
65.087,0.979728
65.088,0.979724
65.089,0.979720
65.090,0.979715
65.091,0.979711
65.092,0.979707
65.093,0.979703
65.094,0.979699
65.095,0.979694
65.096,0.979690
65.097,0.979686
65.098,0.979682
65.099,0.979677
65.100,0.979673
65.101,0.979669
65.102,0.979665
65.103,0.979661
65.104,0.979656
65.105,0.979652
65.106,0.979648
65.107,0.979644
65.108,0.979639
65.109,0.979635
65.110,0.979631
65.111,0.979627
65.112,0.979623
65.113,0.979618
65.114,0.979614
65.115,0.979610
65.116,0.979606
65.117,0.979601
65.118,0.979597
65.119,0.979593
65.120,0.979589
65.121,0.979584
65.122,0.979580
65.123,0.979576
65.124,0.979572
65.125,0.979568
65.126,0.979563
65.127,0.979559
65.128,0.979555
65.129,0.979551
65.130,0.979546
65.131,0.979542
65.132,0.979538
65.133,0.979534
65.134,0.979529
65.135,0.979525
65.136,0.979521
65.137,0.979517
65.138,0.979512
65.139,0.979508
65.140,0.979504
65.141,0.979500
65.142,0.979495
65.143,0.979491
65.144,0.979487
65.145,0.979483
65.146,0.979478
65.147,0.979474
65.148,0.979470
65.149,0.979466
65.150,0.979461
65.151,0.979457
65.152,0.979453
65.153,0.979449
65.154,0.979444
65.155,0.979440
65.156,0.979436
65.157,0.979432
65.158,0.979427
