Angle,Reflectance
65.000,0.511554
65.001,0.511612
65.002,0.511671
65.003,0.511730
65.004,0.511788
65.005,0.511847
65.006,0.511905
65.007,0.511964
65.008,0.512023
65.009,0.512081
65.010,0.512140
65.011,0.512198
65.012,0.512257
65.013,0.512315
65.014,0.512374
65.015,0.512433
65.016,0.512491
65.017,0.512550
65.018,0.512608
65.019,0.512667
65.020,0.512725
65.021,0.512784
65.022,0.512842
65.023,0.512901
65.024,0.512959
65.025,0.513018
65.026,0.513076
65.027,0.513135
65.028,0.513193
65.029,0.513252
65.030,0.513310
65.031,0.513369
65.032,0.513427
65.033,0.513486
65.034,0.513544
65.035,0.513603
65.036,0.513661
65.037,0.513720
65.038,0.513778
65.039,0.513837
65.040,0.513895
65.041,0.513953
65.042,0.514012
65.043,0.514070
65.044,0.514129
65.045,0.514187
65.046,0.514246
65.047,0.514304
65.048,0.514362
65.049,0.514421
65.050,0.514479
65.051,0.514537
65.052,0.514596
65.053,0.514654
65.054,0.514713
65.055,0.514771
65.056,0.514829
65.057,0.514888
65.058,0.514946
65.059,0.515004
65.060,0.515063
65.061,0.515121
65.062,0.515179
65.063,0.515238
65.064,0.515296
65.065,0.515354
65.066,0.515413
65.067,0.515471
65.068,0.515529
65.069,0.515588
65.070,0.515646
65.071,0.515704
65.072,0.515762
65.073,0.515821
65.074,0.515879
65.075,0.515937
65.076,0.515996
65.077,0.516054
65.078,0.516112
65.079,0.516170
65.080,0.516229
65.081,0.516287
65.082,0.516345
65.083,0.516403
65.084,0.516461
65.085,0.516520
65.086,0.516578
65.087,0.516636
65.088,0.516694
65.089,0.516753
65.090,0.516811
65.091,0.516869
65.092,0.516927
65.093,0.516985
65.094,0.517043
65.095,0.517102
65.096,0.517160
65.097,0.517218
65.098,0.517276
65.099,0.517334
65.100,0.517392
65.101,0.517451
65.102,0.517509
65.103,0.517567
65.104,0.517625
65.105,0.517683
65.106,0.517741
65.107,0.517799
65.108,0.517857
65.109,0.517915
65.110,0.517974
65.111,0.518032
65.112,0.518090
65.113,0.518148
65.114,0.518206
65.115,0.518264
65.116,0.518322
65.117,0.518380
65.118,0.518438
65.119,0.518496
65.120,0.518554
65.121,0.518612
65.122,0.518670
65.123,0.518728
65.124,0.518786
65.125,0.518844
65.126,0.518902
65.127,0.518960
65.128,0.519018
65.129,0.519076
65.130,0.519134
65.131,0.519192
65.132,0.519250
65.133,0.519308
65.134,0.519366
65.135,0.519424
65.136,0.519482
65.137,0.519540
65.138,0.519598
65.139,0.519656
65.140,0.519714
65.141,0.519772
65.142,0.519830
65.143,0.519888
65.144,0.519946
65.145,0.520004
65.146,0.520062
65.147,0.520120
65.148,0.520178
65.149,0.520236
65.150,0.520293
65.151,0.520351
65.152,0.520409
65.153,0.520467
65.154,0.520525
65.155,0.520583
65.156,0.520641
65.157,0.520699
65.158,0.520756
65.159,0.520814
65.160,0.520872
65.161,0.520930
65.162,0.520988
65.163,0.521046
65.164,0.521103
65.165,0.521161
65.166,0.521219
65.167,0.521277
65.168,0.521335
65.169,0.521393
65.170,0.521450
65.171,0.521508
65.172,0.521566
65.173,0.521624
65.174,0.521681
65.175,0.521739
65.176,0.521797
65.177,0.521855
65.178,0.521913
65.179,0.521970
65.180,0.522028
65.181,0.522086
65.182,0.522144
65.183,0.522201
65.184,0.522259
65.185,0.522317
65.186,0.522374
65.187,0.522432
65.188,0.522490
65.189,0.522548
65.190,0.522605
65.191,0.522663
65.192,0.522721
65.193,0.522778
65.194,0.522836
65.195,0.522894
65.196,0.522951
65.197,0.523009
65.198,0.523067
65.199,0.523124
65.200,0.523182
65.201,0.523240
65.202,0.523297
65.203,0.523355
65.204,0.523413
65.205,0.523470
65.206,0.523528
65.207,0.523585
65.208,0.523643
65.209,0.523701
65.210,0.523758
65.211,0.523816
65.212,0.523873
65.213,0.523931
65.214,0.523989
65.215,0.524046
65.216,0.524104
65.217,0.524161
65.218,0.524219
65.219,0.524276
65.220,0.524334
65.221,0.524391
65.222,0.524449
65.223,0.524507
65.224,0.524564
65.225,0.524622
65.226,0.524679
65.227,0.524737
65.228,0.524794
65.229,0.524852
65.230,0.524909
65.231,0.524967
65.232,0.525024
65.233,0.525082
65.234,0.525139
65.235,0.525197
65.236,0.525254
65.237,0.525311
65.238,0.525369
65.239,0.525426
65.240,0.525484
65.241,0.525541
65.242,0.525599
65.243,0.525656
65.244,0.525714
65.245,0.525771
65.246,0.525828
65.247,0.525886
65.248,0.525943
65.249,0.526001
65.250,0.526058
65.251,0.526115
65.252,0.526173
65.253,0.526230
65.254,0.526288
65.255,0.526345
65.256,0.526402
65.257,0.526460
65.258,0.526517
65.259,0.526574
