Angle,Reflectance
55.000,0.029267
55.001,0.029277
55.002,0.029287
55.003,0.029297
55.004,0.029307
55.005,0.029317
55.006,0.029327
55.007,0.029337
55.008,0.029347
55.009,0.029358
55.010,0.029368
55.011,0.029378
55.012,0.029388
55.013,0.029398
55.014,0.029408
55.015,0.029418
55.016,0.029428
55.017,0.029438
55.018,0.029448
55.019,0.029458
55.020,0.029468
55.021,0.029478
55.022,0.029489
55.023,0.029499
55.024,0.029509
55.025,0.029519
55.026,0.029529
55.027,0.029539
55.028,0.029549
55.029,0.029559
55.030,0.029569
55.031,0.029579
55.032,0.029590
55.033,0.029600
55.034,0.029610
55.035,0.029620
55.036,0.029630
55.037,0.029640
55.038,0.029650
55.039,0.029660
55.040,0.029671
55.041,0.029681
55.042,0.029691
55.043,0.029701
55.044,0.029711
55.045,0.029721
55.046,0.029731
55.047,0.029741
55.048,0.029752
55.049,0.029762
55.050,0.029772
55.051,0.029782
55.052,0.029792
55.053,0.029802
55.054,0.029813
55.055,0.029823
55.056,0.029833
55.057,0.029843
55.058,0.029853
55.059,0.029863
55.060,0.029874
55.061,0.029884
55.062,0.029894
55.063,0.029904
55.064,0.029914
55.065,0.029924
55.066,0.029935
55.067,0.029945
55.068,0.029955
55.069,0.029965
55.070,0.029975
55.071,0.029986
55.072,0.029996
55.073,0.030006
55.074,0.030016
55.075,0.030026
55.076,0.030037
55.077,0.030047
55.078,0.030057
55.079,0.030067
55.080,0.030077
55.081,0.030088
55.082,0.030098
55.083,0.030108
55.084,0.030118
55.085,0.030128
55.086,0.030139
55.087,0.030149
55.088,0.030159
55.089,0.030169
55.090,0.030180
55.091,0.030190
55.092,0.030200
55.093,0.030210
55.094,0.030221
55.095,0.030231
55.096,0.030241
55.097,0.030251
55.098,0.030262
55.099,0.030272
55.100,0.030282
55.101,0.030292
55.102,0.030303
55.103,0.030313
55.104,0.030323
55.105,0.030333
55.106,0.030344
55.107,0.030354
55.108,0.030364
55.109,0.030375
55.110,0.030385
55.111,0.030395
55.112,0.030405
55.113,0.030416
55.114,0.030426
