Angle,Reflectance
65.000,0.783050
65.001,0.783085
65.002,0.783120
65.003,0.783156
65.004,0.783191
65.005,0.783226
65.006,0.783261
65.007,0.783296
65.008,0.783331
65.009,0.783366
65.010,0.783402
65.011,0.783437
65.012,0.783472
65.013,0.783507
65.014,0.783542
65.015,0.783577
65.016,0.783612
65.017,0.783648
65.018,0.783683
65.019,0.783718
65.020,0.783753
65.021,0.783788
65.022,0.783823
65.023,0.783858
65.024,0.783893
65.025,0.783929
65.026,0.783964
65.027,0.783999
65.028,0.784034
65.029,0.784069
65.030,0.784104
65.031,0.784139
65.032,0.784174
65.033,0.784209
65.034,0.784244
65.035,0.784280
65.036,0.784315
65.037,0.784350
65.038,0.784385
65.039,0.784420
65.040,0.784455
65.041,0.784490
65.042,0.784525
65.043,0.784560
65.044,0.784595
65.045,0.784630
65.046,0.784665
65.047,0.784700
65.048,0.784735
65.049,0.784770
65.050,0.784805
65.051,0.784841
65.052,0.784876
65.053,0.784911
65.054,0.784946
65.055,0.784981
65.056,0.785016
65.057,0.785051
65.058,0.785086
65.059,0.785121
65.060,0.785156
65.061,0.785191
65.062,0.785226
65.063,0.785261
65.064,0.785296
65.065,0.785331
65.066,0.785366
65.067,0.785401
65.068,0.785436
65.069,0.785471
65.070,0.785506
65.071,0.785541
65.072,0.785576
65.073,0.785611
65.074,0.785646
65.075,0.785681
65.076,0.785716
65.077,0.785751
65.078,0.785786
65.079,0.785821
65.080,0.785856
65.081,0.785890
65.082,0.785925
65.083,0.785960
65.084,0.785995
65.085,0.786030
65.086,0.786065
65.087,0.786100
65.088,0.786135
65.089,0.786170
65.090,0.786205
65.091,0.786240
65.092,0.786275
65.093,0.786310
65.094,0.786345
65.095,0.786380
65.096,0.786415
65.097,0.786449
65.098,0.786484
65.099,0.786519
65.100,0.786554
65.101,0.786589
65.102,0.786624
65.103,0.786659
65.104,0.786694
65.105,0.786729
65.106,0.786764
65.107,0.786799
65.108,0.786833
65.109,0.786868
65.110,0.786903
65.111,0.786938
65.112,0.786973
65.113,0.787008
65.114,0.787043
65.115,0.787078
65.116,0.787112
65.117,0.787147
65.118,0.787182
65.119,0.787217
65.120,0.787252
65.121,0.787287
65.122,0.787322
65.123,0.787356
65.124,0.787391
65.125,0.787426
65.126,0.787461
65.127,0.787496
65.128,0.787531
65.129,0.787566
65.130,0.787600
65.131,0.787635
65.132,0.787670
65.133,0.787705
65.134,0.787740
65.135,0.787774
65.136,0.787809
65.137,0.787844
65.138,0.787879
65.139,0.787914
65.140,0.787949
65.141,0.787983
65.142,0.788018
65.143,0.788053
65.144,0.788088
65.145,0.788123
65.146,0.788157
65.147,0.788192
65.148,0.788227
65.149,0.788262
65.150,0.788296
65.151,0.788331
65.152,0.788366
65.153,0.788401
65.154,0.788436
65.155,0.788470
65.156,0.788505
65.157,0.788540
65.158,0.788575
65.159,0.788609
65.160,0.788644
65.161,0.788679
65.162,0.788714
65.163,0.788748
65.164,0.788783
65.165,0.788818
65.166,0.788853
65.167,0.788887
65.168,0.788922
65.169,0.788957
65.170,0.788992
65.171,0.789026
65.172,0.789061
65.173,0.789096
65.174,0.789130
65.175,0.789165
65.176,0.789200
65.177,0.789235
65.178,0.789269
65.179,0.789304
65.180,0.789339
65.181,0.789373
65.182,0.789408
65.183,0.789443
65.184,0.789478
65.185,0.789512
65.186,0.789547
65.187,0.789582
65.188,0.789616
65.189,0.789651
65.190,0.789686
65.191,0.789720
65.192,0.789755
65.193,0.789790
65.194,0.789824
65.195,0.789859
65.196,0.789894
65.197,0.789928
65.198,0.789963
65.199,0.789998
65.200,0.790032
65.201,0.790067
65.202,0.790102
65.203,0.790136
65.204,0.790171
65.205,0.790206
65.206,0.790240
65.207,0.790275
65.208,0.790309
65.209,0.790344
65.210,0.790379
65.211,0.790413
65.212,0.790448
65.213,0.790483
65.214,0.790517
65.215,0.790552
65.216,0.790586
65.217,0.790621
65.218,0.790656
65.219,0.790690
65.220,0.790725
65.221,0.790759
65.222,0.790794
65.223,0.790829
65.224,0.790863
65.225,0.790898
65.226,0.790932
65.227,0.790967
65.228,0.791002
65.229,0.791036
65.230,0.791071
65.231,0.791105
65.232,0.791140
65.233,0.791175
65.234,0.791209
65.235,0.791244
65.236,0.791278
65.237,0.791313
65.238,0.791347
65.239,0.791382
65.240,0.791416
65.241,0.791451
65.242,0.791486
65.243,0.791520
65.244,0.791555
65.245,0.791589
65.246,0.791624
65.247,0.791658
65.248,0.791693
65.249,0.791727
65.250,0.791762
65.251,0.791796
65.252,0.791831
65.253,0.791865
65.254,0.791900
65.255,0.791935
65.256,0.791969
65.257,0.792004
65.258,0.792038
65.259,0.792073
65.260,0.792107
65.261,0.792142
65.262,0.792176
65.263,0.792211
65.264,0.792245
65.265,0.792280
65.266,0.792314
65.267,0.792349
65.268,0.792383
65.269,0.792418
65.270,0.792452
65.271,0.792487
65.272,0.792521
65.273,0.792555
65.274,0.792590
65.275,0.792624
65.276,0.792659
65.277,0.792693
65.278,0.792728
65.279,0.792762
65.280,0.792797
65.281,0.792831
65.282,0.792866
65.283,0.792900
65.284,0.792935
65.285,0.792969
65.286,0.793003
65.287,0.793038
65.288,0.793072
65.289,0.793107
65.290,0.793141
65.291,0.793176
65.292,0.793210
65.293,0.793245
65.294,0.793279
65.295,0.793313
65.296,0.793348
65.297,0.793382
65.298,0.793417
65.299,0.793451
65.300,0.793485
65.301,0.793520
65.302,0.793554
65.303,0.793589
65.304,0.793623
65.305,0.793657
65.306,0.793692
65.307,0.793726
65.308,0.793761
65.309,0.793795
65.310,0.793829
65.311,0.793864
65.312,0.793898
65.313,0.793933
65.314,0.793967
65.315,0.794001
65.316,0.794036
65.317,0.794070
65.318,0.794104
65.319,0.794139
65.320,0.794173
65.321,0.794208
65.322,0.794242
65.323,0.794276
65.324,0.794311
65.325,0.794345
65.326,0.794379
65.327,0.794414
65.328,0.794448
65.329,0.794482
65.330,0.794517
65.331,0.794551
65.332,0.794585
65.333,0.794620
65.334,0.794654
65.335,0.794688
65.336,0.794723
65.337,0.794757
65.338,0.794791
65.339,0.794826
65.340,0.794860
65.341,0.794894
65.342,0.794929
65.343,0.794963
65.344,0.794997
65.345,0.795032
65.346,0.795066
65.347,0.795100
65.348,0.795134
65.349,0.795169
65.350,0.795203
65.351,0.795237
65.352,0.795272
65.353,0.795306
65.354,0.795340
65.355,0.795374
65.356,0.795409
65.357,0.795443
65.358,0.795477
65.359,0.795512
65.360,0.795546
65.361,0.795580
65.362,0.795614
65.363,0.795649
65.364,0.795683
65.365,0.795717
65.366,0.795751
65.367,0.795786
65.368,0.795820
65.369,0.795854
65.370,0.795888
65.371,0.795923
65.372,0.795957
65.373,0.795991
65.374,0.796025
65.375,0.796060
65.376,0.796094
65.377,0.796128
65.378,0.796162
65.379,0.796197
65.380,0.796231
65.381,0.796265
65.382,0.796299
65.383,0.796333
65.384,0.796368
65.385,0.796402
65.386,0.796436
65.387,0.796470
65.388,0.796505
65.389,0.796539
65.390,0.796573
65.391,0.796607
65.392,0.796641
65.393,0.796676
65.394,0.796710
65.395,0.796744
65.396,0.796778
65.397,0.796812
65.398,0.796847
65.399,0.796881
65.400,0.796915
65.401,0.796949
65.402,0.796983
65.403,0.797017
65.404,0.797052
65.405,0.797086
65.406,0.797120
65.407,0.797154
65.408,0.797188
65.409,0.797222
65.410,0.797257
65.411,0.797291
65.412,0.797325
65.413,0.797359
65.414,0.797393
65.415,0.797427
65.416,0.797461
65.417,0.797496
65.418,0.797530
65.419,0.797564
65.420,0.797598
65.421,0.797632
65.422,0.797666
65.423,0.797700
65.424,0.797735
65.425,0.797769
65.426,0.797803
65.427,0.797837
65.428,0.797871
65.429,0.797905
65.430,0.797939
65.431,0.797973
65.432,0.798008
65.433,0.798042
65.434,0.798076
65.435,0.798110
65.436,0.798144
65.437,0.798178
65.438,0.798212
65.439,0.798246
65.440,0.798280
65.441,0.798314
65.442,0.798349
65.443,0.798383
65.444,0.798417
65.445,0.798451
65.446,0.798485
65.447,0.798519
65.448,0.798553
65.449,0.798587
65.450,0.798621
65.451,0.798655
65.452,0.798689
65.453,0.798723
65.454,0.798757
65.455,0.798791
65.456,0.798826
65.457,0.798860
65.458,0.798894
65.459,0.798928
65.460,0.798962
65.461,0.798996
65.462,0.799030
65.463,0.799064
65.464,0.799098
65.465,0.799132
65.466,0.799166
65.467,0.799200
65.468,0.799234
65.469,0.799268
65.470,0.799302
65.471,0.799336
65.472,0.799370
65.473,0.799404
65.474,0.799438
65.475,0.799472
65.476,0.799506
65.477,0.799540
65.478,0.799574
65.479,0.799608
65.480,0.799642
65.481,0.799676
65.482,0.799710
65.483,0.799744
65.484,0.799778
65.485,0.799812
65.486,0.799846
65.487,0.799880
65.488,0.799914
65.489,0.799948
65.490,0.799982
65.491,0.800016
65.492,0.800050
65.493,0.800084
65.494,0.800118
65.495,0.800152
65.496,0.800186
65.497,0.800220
65.498,0.800254
65.499,0.800288
65.500,0.800322
65.501,0.800356
65.502,0.800390
65.503,0.800424
65.504,0.800458
65.505,0.800492
65.506,0.800526
65.507,0.800560
65.508,0.800594
65.509,0.800628
65.510,0.800662
65.511,0.800695
65.512,0.800729
65.513,0.800763
65.514,0.800797
65.515,0.800831
65.516,0.800865
65.517,0.800899
65.518,0.800933
65.519,0.800967
65.520,0.801001
65.521,0.801035
65.522,0.801069
65.523,0.801103
65.524,0.801137
65.525,0.801170
65.526,0.801204
65.527,0.801238
65.528,0.801272
65.529,0.801306
65.530,0.801340
65.531,0.801374
65.532,0.801408
65.533,0.801442
65.534,0.801476
65.535,0.801509
65.536,0.801543
65.537,0.801577
65.538,0.801611
65.539,0.801645
65.540,0.801679
65.541,0.801713
65.542,0.801747
65.543,0.801781
65.544,0.801814
65.545,0.801848
65.546,0.801882
65.547,0.801916
65.548,0.801950
65.549,0.801984
65.550,0.802018
65.551,0.802051
65.552,0.802085
65.553,0.802119
65.554,0.802153
65.555,0.802187
65.556,0.802221
65.557,0.802255
65.558,0.802288
65.559,0.802322
65.560,0.802356
65.561,0.802390
65.562,0.802424
65.563,0.802458
65.564,0.802491
65.565,0.802525
65.566,0.802559
65.567,0.802593
65.568,0.802627
65.569,0.802661
65.570,0.802694
65.571,0.802728
65.572,0.802762
65.573,0.802796
65.574,0.802830
65.575,0.802863
65.576,0.802897
65.577,0.802931
65.578,0.802965
65.579,0.802999
65.580,0.803033
65.581,0.803066
65.582,0.803100
65.583,0.803134
65.584,0.803168
65.585,0.803202
65.586,0.803235
65.587,0.803269
65.588,0.803303
65.589,0.803337
65.590,0.803370
65.591,0.803404
65.592,0.803438
65.593,0.803472
65.594,0.803506
65.595,0.803539
65.596,0.803573
65.597,0.803607
65.598,0.803641
65.599,0.803674
65.600,0.803708
65.601,0.803742
65.602,0.803776
65.603,0.803809
65.604,0.803843
65.605,0.803877
65.606,0.803911
65.607,0.803944
65.608,0.803978
65.609,0.804012
65.610,0.804046
65.611,0.804079
65.612,0.804113
65.613,0.804147
65.614,0.804181
65.615,0.804214
65.616,0.804248
65.617,0.804282
65.618,0.804316
65.619,0.804349
65.620,0.804383
65.621,0.804417
65.622,0.804450
65.623,0.804484
65.624,0.804518
65.625,0.804552
65.626,0.804585
65.627,0.804619
65.628,0.804653
65.629,0.804686
65.630,0.804720
65.631,0.804754
65.632,0.804788
65.633,0.804821
65.634,0.804855
65.635,0.804889
65.636,0.804922
65.637,0.804956
65.638,0.804990
65.639,0.805023
65.640,0.805057
65.641,0.805091
65.642,0.805124
65.643,0.805158
65.644,0.805192
65.645,0.805225
65.646,0.805259
65.647,0.805293
65.648,0.805326
65.649,0.805360
65.650,0.805394
65.651,0.805427
65.652,0.805461
65.653,0.805495
65.654,0.805528
65.655,0.805562
65.656,0.805596
65.657,0.805629
65.658,0.805663
65.659,0.805697
65.660,0.805730
65.661,0.805764
65.662,0.805798
65.663,0.805831
65.664,0.805865
65.665,0.805899
65.666,0.805932
65.667,0.805966
65.668,0.806000
65.669,0.806033
65.670,0.806067
65.671,0.806100
65.672,0.806134
65.673,0.806168
65.674,0.806201
65.675,0.806235
65.676,0.806269
65.677,0.806302
65.678,0.806336
65.679,0.806369
65.680,0.806403
65.681,0.806437
65.682,0.806470
65.683,0.806504
65.684,0.806537
65.685,0.806571
65.686,0.806605
65.687,0.806638
65.688,0.806672
65.689,0.806705
65.690,0.806739
65.691,0.806773
65.692,0.806806
65.693,0.806840
65.694,0.806873
65.695,0.806907
65.696,0.806941
65.697,0.806974
65.698,0.807008
65.699,0.807041
65.700,0.807075
65.701,0.807108
65.702,0.807142
65.703,0.807176
65.704,0.807209
65.705,0.807243
65.706,0.807276
65.707,0.807310
65.708,0.807343
65.709,0.807377
65.710,0.807411
65.711,0.807444
65.712,0.807478
65.713,0.807511
65.714,0.807545
65.715,0.807578
65.716,0.807612
65.717,0.807645
65.718,0.807679
65.719,0.807712
65.720,0.807746
65.721,0.807780
65.722,0.807813
65.723,0.807847
65.724,0.807880
65.725,0.807914
65.726,0.807947
65.727,0.807981
65.728,0.808014
65.729,0.808048
65.730,0.808081
65.731,0.808115
65.732,0.808148
65.733,0.808182
65.734,0.808215
65.735,0.808249
65.736,0.808282
65.737,0.808316
65.738,0.808349
65.739,0.808383
65.740,0.808416
65.741,0.808450
65.742,0.808483
65.743,0.808517
65.744,0.808550
65.745,0.808584
65.746,0.808617
65.747,0.808651
65.748,0.808684
65.749,0.808718
65.750,0.808751
65.751,0.808785
65.752,0.808818
65.753,0.808852
65.754,0.808885
65.755,0.808919
65.756,0.808952
65.757,0.808986
65.758,0.809019
65.759,0.809053
65.760,0.809086
65.761,0.809120
65.762,0.809153
65.763,0.809187
65.764,0.809220
65.765,0.809254
65.766,0.809287
65.767,0.809320
65.768,0.809354
65.769,0.809387
65.770,0.809421
65.771,0.809454
65.772,0.809488
65.773,0.809521
65.774,0.809555
65.775,0.809588
65.776,0.809621
65.777,0.809655
65.778,0.809688
65.779,0.809722
65.780,0.809755
65.781,0.809789
65.782,0.809822
65.783,0.809856
65.784,0.809889
65.785,0.809922
65.786,0.809956
65.787,0.809989
65.788,0.810023
65.789,0.810056
65.790,0.810090
65.791,0.810123
65.792,0.810156
65.793,0.810190
65.794,0.810223
65.795,0.810257
65.796,0.810290
65.797,0.810323
65.798,0.810357
65.799,0.810390
65.800,0.810424
65.801,0.810457
65.802,0.810490
65.803,0.810524
65.804,0.810557
65.805,0.810591
65.806,0.810624
65.807,0.810657
65.808,0.810691
65.809,0.810724
65.810,0.810758
65.811,0.810791
65.812,0.810824
65.813,0.810858
65.814,0.810891
65.815,0.810925
65.816,0.810958
65.817,0.810991
65.818,0.811025
65.819,0.811058
65.820,0.811091
65.821,0.811125
65.822,0.811158
65.823,0.811192
65.824,0.811225
65.825,0.811258
65.826,0.811292
65.827,0.811325
65.828,0.811358
65.829,0.811392
65.830,0.811425
65.831,0.811458
65.832,0.811492
65.833,0.811525
65.834,0.811558
65.835,0.811592
65.836,0.811625
65.837,0.811659
65.838,0.811692
65.839,0.811725
65.840,0.811759
65.841,0.811792
65.842,0.811825
65.843,0.811859
65.844,0.811892
65.845,0.811925
65.846,0.811959
65.847,0.811992
65.848,0.812025
65.849,0.812059
65.850,0.812092
65.851,0.812125
65.852,0.812159
65.853,0.812192
65.854,0.812225
65.855,0.812258
65.856,0.812292
65.857,0.812325
65.858,0.812358
65.859,0.812392
65.860,0.812425
65.861,0.812458
65.862,0.812492
65.863,0.812525
65.864,0.812558
65.865,0.812592
65.866,0.812625
65.867,0.812658
65.868,0.812691
65.869,0.812725
65.870,0.812758
65.871,0.812791
65.872,0.812825
65.873,0.812858
65.874,0.812891
65.875,0.812925
65.876,0.812958
65.877,0.812991
65.878,0.813024
65.879,0.813058
65.880,0.813091
65.881,0.813124
65.882,0.813158
65.883,0.813191
65.884,0.813224
65.885,0.813257
65.886,0.813291
65.887,0.813324
65.888,0.813357
65.889,0.813390
65.890,0.813424
65.891,0.813457
65.892,0.813490
65.893,0.813523
65.894,0.813557
65.895,0.813590
65.896,0.813623
65.897,0.813657
65.898,0.813690
65.899,0.813723
65.900,0.813756
65.901,0.813790
65.902,0.813823
65.903,0.813856
65.904,0.813889
65.905,0.813922
65.906,0.813956
65.907,0.813989
65.908,0.814022
65.909,0.814055
65.910,0.814089
65.911,0.814122
65.912,0.814155
65.913,0.814188
65.914,0.814222
65.915,0.814255
65.916,0.814288
65.917,0.814321
65.918,0.814355
65.919,0.814388
65.920,0.814421
65.921,0.814454
65.922,0.814487
65.923,0.814521
65.924,0.814554
65.925,0.814587
65.926,0.814620
65.927,0.814654
65.928,0.814687
65.929,0.814720
65.930,0.814753
65.931,0.814786
65.932,0.814820
65.933,0.814853
65.934,0.814886
65.935,0.814919
65.936,0.814952
65.937,0.814986
65.938,0.815019
65.939,0.815052
65.940,0.815085
65.941,0.815118
65.942,0.815152
65.943,0.815185
65.944,0.815218
65.945,0.815251
65.946,0.815284
65.947,0.815317
65.948,0.815351
65.949,0.815384
65.950,0.815417
65.951,0.815450
65.952,0.815483
65.953,0.815517
65.954,0.815550
65.955,0.815583
65.956,0.815616
65.957,0.815649
65.958,0.815682
65.959,0.815716
65.960,0.815749
65.961,0.815782
65.962,0.815815
65.963,0.815848
65.964,0.815881
65.965,0.815915
65.966,0.815948
65.967,0.815981
65.968,0.816014
65.969,0.816047
65.970,0.816080
65.971,0.816114
65.972,0.816147
65.973,0.816180
65.974,0.816213
65.975,0.816246
65.976,0.816279
65.977,0.816312
65.978,0.816346
65.979,0.816379
65.980,0.816412
65.981,0.816445
65.982,0.816478
65.983,0.816511
65.984,0.816544
65.985,0.816578
65.986,0.816611
65.987,0.816644
65.988,0.816677
65.989,0.816710
65.990,0.816743
65.991,0.816776
65.992,0.816809
65.993,0.816843
65.994,0.816876
65.995,0.816909
65.996,0.816942
65.997,0.816975
65.998,0.817008
65.999,0.817041
66.000,0.817074
66.001,0.817108
66.002,0.817141
66.003,0.817174
66.004,0.817207
66.005,0.817240
66.006,0.817273
66.007,0.817306
66.008,0.817339
66.009,0.817372
66.010,0.817406
66.011,0.817439
66.012,0.817472
66.013,0.817505
66.014,0.817538
66.015,0.817571
66.016,0.817604
66.017,0.817637
66.018,0.817670
66.019,0.817703
66.020,0.817736
66.021,0.817770
66.022,0.817803
66.023,0.817836
66.024,0.817869
66.025,0.817902
66.026,0.817935
66.027,0.817968
66.028,0.818001
66.029,0.818034
66.030,0.818067
66.031,0.818100
66.032,0.818133
66.033,0.818167
66.034,0.818200
66.035,0.818233
66.036,0.818266
66.037,0.818299
66.038,0.818332
66.039,0.818365
66.040,0.818398
66.041,0.818431
66.042,0.818464
66.043,0.818497
66.044,0.818530
66.045,0.818563
66.046,0.818596
66.047,0.818629
66.048,0.818663
66.049,0.818696
66.050,0.818729
66.051,0.818762
66.052,0.818795
66.053,0.818828
66.054,0.818861
66.055,0.818894
66.056,0.818927
66.057,0.818960
66.058,0.818993
66.059,0.819026
66.060,0.819059
66.061,0.819092
66.062,0.819125
66.063,0.819158
66.064,0.819191
66.065,0.819224
66.066,0.819257
66.067,0.819290
66.068,0.819323
66.069,0.819356
66.070,0.819390
66.071,0.819423
66.072,0.819456
66.073,0.819489
66.074,0.819522
66.075,0.819555
66.076,0.819588
66.077,0.819621
66.078,0.819654
66.079,0.819687
66.080,0.819720
66.081,0.819753
66.082,0.819786
66.083,0.819819
66.084,0.819852
66.085,0.819885
66.086,0.819918
66.087,0.819951
66.088,0.819984
66.089,0.820017
66.090,0.820050
66.091,0.820083
66.092,0.820116
66.093,0.820149
66.094,0.820182
66.095,0.820215
66.096,0.820248
66.097,0.820281
66.098,0.820314
66.099,0.820347
66.100,0.820380
66.101,0.820413
66.102,0.820446
66.103,0.820479
66.104,0.820512
66.105,0.820545
66.106,0.820578
66.107,0.820611
66.108,0.820644
66.109,0.820677
66.110,0.820710
66.111,0.820743
66.112,0.820776
66.113,0.820809
66.114,0.820842
66.115,0.820875
66.116,0.820908
66.117,0.820941
66.118,0.820974
66.119,0.821007
66.120,0.821040
66.121,0.821073
66.122,0.821106
66.123,0.821139
66.124,0.821172
66.125,0.821205
66.126,0.821238
66.127,0.821271
66.128,0.821304
66.129,0.821337
66.130,0.821370
66.131,0.821402
66.132,0.821435
66.133,0.821468
66.134,0.821501
66.135,0.821534
66.136,0.821567
66.137,0.821600
66.138,0.821633
66.139,0.821666
66.140,0.821699
66.141,0.821732
66.142,0.821765
66.143,0.821798
66.144,0.821831
66.145,0.821864
66.146,0.821897
66.147,0.821930
66.148,0.821963
66.149,0.821996
66.150,0.822029
66.151,0.822062
66.152,0.822095
66.153,0.822128
66.154,0.822160
66.155,0.822193
66.156,0.822226
66.157,0.822259
66.158,0.822292
66.159,0.822325
66.160,0.822358
66.161,0.822391
66.162,0.822424
66.163,0.822457
66.164,0.822490
66.165,0.822523
66.166,0.822556
66.167,0.822589
66.168,0.822622
66.169,0.822655
66.170,0.822687
66.171,0.822720
66.172,0.822753
66.173,0.822786
66.174,0.822819
66.175,0.822852
66.176,0.822885
66.177,0.822918
66.178,0.822951
66.179,0.822984
66.180,0.823017
66.181,0.823050
66.182,0.823083
66.183,0.823116
66.184,0.823148
66.185,0.823181
66.186,0.823214
66.187,0.823247
66.188,0.823280
66.189,0.823313
66.190,0.823346
66.191,0.823379
66.192,0.823412
66.193,0.823445
66.194,0.823478
66.195,0.823510
66.196,0.823543
66.197,0.823576
66.198,0.823609
66.199,0.823642
66.200,0.823675
66.201,0.823708
66.202,0.823741
66.203,0.823774
66.204,0.823807
66.205,0.823840
66.206,0.823872
66.207,0.823905
66.208,0.823938
66.209,0.823971
66.210,0.824004
66.211,0.824037
66.212,0.824070
66.213,0.824103
66.214,0.824136
66.215,0.824168
66.216,0.824201
66.217,0.824234
66.218,0.824267
66.219,0.824300
66.220,0.824333
66.221,0.824366
66.222,0.824399
66.223,0.824432
66.224,0.824464
66.225,0.824497
66.226,0.824530
66.227,0.824563
66.228,0.824596
66.229,0.824629
66.230,0.824662
66.231,0.824695
66.232,0.824728
66.233,0.824760
66.234,0.824793
66.235,0.824826
66.236,0.824859
66.237,0.824892
66.238,0.824925
66.239,0.824958
66.240,0.824991
66.241,0.825023
66.242,0.825056
66.243,0.825089
66.244,0.825122
66.245,0.825155
66.246,0.825188
66.247,0.825221
66.248,0.825254
66.249,0.825286
66.250,0.825319
66.251,0.825352
