Angle,Reflectance
55.000,0.019056
55.001,0.019069
55.002,0.019082
55.003,0.019096
55.004,0.019109
55.005,0.019122
55.006,0.019136
55.007,0.019149
55.008,0.019162
55.009,0.019176
55.010,0.019189
55.011,0.019203
55.012,0.019216
55.013,0.019229
55.014,0.019243
55.015,0.019256
55.016,0.019270
55.017,0.019283
55.018,0.019297
55.019,0.019310
55.020,0.019324
55.021,0.019337
55.022,0.019351
55.023,0.019364
55.024,0.019378
55.025,0.019391
55.026,0.019405
55.027,0.019418
55.028,0.019432
55.029,0.019445
55.030,0.019459
55.031,0.019472
55.032,0.019486
55.033,0.019500
55.034,0.019513
55.035,0.019527
55.036,0.019540
55.037,0.019554
55.038,0.019568
55.039,0.019581
55.040,0.019595
55.041,0.019609
55.042,0.019622
55.043,0.019636
55.044,0.019650
55.045,0.019663
55.046,0.019677
55.047,0.019691
55.048,0.019704
55.049,0.019718
55.050,0.019732
55.051,0.019745
55.052,0.019759
55.053,0.019773
55.054,0.019787
55.055,0.019800
55.056,0.019814
55.057,0.019828
55.058,0.019842
55.059,0.019856
55.060,0.019869
55.061,0.019883
55.062,0.019897
55.063,0.019911
55.064,0.019925
55.065,0.019938
55.066,0.019952
55.067,0.019966
55.068,0.019980
55.069,0.019994
55.070,0.020008
55.071,0.020022
55.072,0.020036
55.073,0.020049
55.074,0.020063
55.075,0.020077
55.076,0.020091
55.077,0.020105
55.078,0.020119
55.079,0.020133
55.080,0.020147
55.081,0.020161
55.082,0.020175
55.083,0.020189
55.084,0.020203
55.085,0.020217
55.086,0.020231
55.087,0.020245
55.088,0.020259
55.089,0.020273
55.090,0.020287
55.091,0.020301
55.092,0.020315
55.093,0.020329
55.094,0.020343
55.095,0.020357
55.096,0.020372
55.097,0.020386
55.098,0.020400
55.099,0.020414
55.100,0.020428
55.101,0.020442
55.102,0.020456
55.103,0.020470
55.104,0.020485
55.105,0.020499
55.106,0.020513
55.107,0.020527
55.108,0.020541
55.109,0.020555
55.110,0.020570
55.111,0.020584
55.112,0.020598
55.113,0.020612
55.114,0.020627
55.115,0.020641
55.116,0.020655
55.117,0.020669
55.118,0.020684
55.119,0.020698
55.120,0.020712
55.121,0.020727
55.122,0.020741
55.123,0.020755
55.124,0.020769
55.125,0.020784
55.126,0.020798
55.127,0.020813
55.128,0.020827
55.129,0.020841
55.130,0.020856
55.131,0.020870
55.132,0.020884
55.133,0.020899
55.134,0.020913
