Angle,Reflectance
65.000,0.580692
65.001,0.580759
65.002,0.580826
65.003,0.580892
65.004,0.580959
65.005,0.581026
65.006,0.581092
65.007,0.581159
65.008,0.581226
65.009,0.581292
65.010,0.581359
65.011,0.581426
65.012,0.581492
65.013,0.581559
65.014,0.581626
65.015,0.581692
65.016,0.581759
65.017,0.581825
65.018,0.581892
65.019,0.581959
65.020,0.582025
65.021,0.582092
65.022,0.582158
65.023,0.582225
65.024,0.582292
65.025,0.582358
65.026,0.582425
65.027,0.582491
65.028,0.582558
65.029,0.582624
65.030,0.582691
65.031,0.582757
65.032,0.582824
65.033,0.582890
65.034,0.582957
65.035,0.583024
65.036,0.583090
65.037,0.583156
65.038,0.583223
65.039,0.583289
65.040,0.583356
65.041,0.583422
65.042,0.583489
65.043,0.583555
65.044,0.583622
65.045,0.583688
65.046,0.583755
65.047,0.583821
65.048,0.583887
65.049,0.583954
65.050,0.584020
65.051,0.584087
65.052,0.584153
65.053,0.584219
65.054,0.584286
65.055,0.584352
65.056,0.584419
65.057,0.584485
65.058,0.584551
65.059,0.584618
65.060,0.584684
65.061,0.584750
65.062,0.584817
65.063,0.584883
65.064,0.584949
65.065,0.585015
65.066,0.585082
65.067,0.585148
65.068,0.585214
65.069,0.585281
65.070,0.585347
65.071,0.585413
65.072,0.585479
65.073,0.585546
65.074,0.585612
65.075,0.585678
65.076,0.585744
65.077,0.585811
65.078,0.585877
65.079,0.585943
65.080,0.586009
65.081,0.586075
65.082,0.586142
65.083,0.586208
65.084,0.586274
65.085,0.586340
65.086,0.586406
65.087,0.586472
65.088,0.586539
65.089,0.586605
65.090,0.586671
65.091,0.586737
65.092,0.586803
65.093,0.586869
65.094,0.586935
65.095,0.587002
65.096,0.587068
65.097,0.587134
65.098,0.587200
65.099,0.587266
65.100,0.587332
65.101,0.587398
65.102,0.587464
65.103,0.587530
65.104,0.587596
65.105,0.587662
65.106,0.587728
65.107,0.587794
65.108,0.587860
65.109,0.587926
65.110,0.587992
65.111,0.588058
65.112,0.588124
65.113,0.588190
65.114,0.588256
65.115,0.588322
65.116,0.588388
65.117,0.588454
65.118,0.588520
65.119,0.588586
65.120,0.588652
65.121,0.588718
65.122,0.588784
65.123,0.588850
65.124,0.588916
65.125,0.588982
65.126,0.589047
65.127,0.589113
65.128,0.589179
65.129,0.589245
65.130,0.589311
65.131,0.589377
65.132,0.589443
65.133,0.589509
65.134,0.589574
65.135,0.589640
