Angle,Reflectance
55.000,0.007535
55.001,0.007542
55.002,0.007549
55.003,0.007556
55.004,0.007563
55.005,0.007570
55.006,0.007577
55.007,0.007584
55.008,0.007591
55.009,0.007598
55.010,0.007605
55.011,0.007612
55.012,0.007619
55.013,0.007626
55.014,0.007633
55.015,0.007640
55.016,0.007647
55.017,0.007654
55.018,0.007661
55.019,0.007668
55.020,0.007675
55.021,0.007682
55.022,0.007689
55.023,0.007697
55.024,0.007704
55.025,0.007711
55.026,0.007718
55.027,0.007725
55.028,0.007732
55.029,0.007739
55.030,0.007746
55.031,0.007753
55.032,0.007761
55.033,0.007768
55.034,0.007775
55.035,0.007782
55.036,0.007789
55.037,0.007796
55.038,0.007804
55.039,0.007811
55.040,0.007818
55.041,0.007825
55.042,0.007832
55.043,0.007839
55.044,0.007847
55.045,0.007854
55.046,0.007861
55.047,0.007868
55.048,0.007876
55.049,0.007883
55.050,0.007890
55.051,0.007897
55.052,0.007905
55.053,0.007912
55.054,0.007919
55.055,0.007926
55.056,0.007934
55.057,0.007941
55.058,0.007948
55.059,0.007955
55.060,0.007963
55.061,0.007970
55.062,0.007977
55.063,0.007985
55.064,0.007992
55.065,0.007999
55.066,0.008006
55.067,0.008014
55.068,0.008021
55.069,0.008028
55.070,0.008036
55.071,0.008043
55.072,0.008051
55.073,0.008058
55.074,0.008065
55.075,0.008073
55.076,0.008080
55.077,0.008087
55.078,0.008095
55.079,0.008102
55.080,0.008110
55.081,0.008117
55.082,0.008124
55.083,0.008132
55.084,0.008139
55.085,0.008147
55.086,0.008154
55.087,0.008161
55.088,0.008169
55.089,0.008176
55.090,0.008184
55.091,0.008191
55.092,0.008199
55.093,0.008206
55.094,0.008214
55.095,0.008221
55.096,0.008229
55.097,0.008236
55.098,0.008244
55.099,0.008251
55.100,0.008259
55.101,0.008266
55.102,0.008274
55.103,0.008281
55.104,0.008289
55.105,0.008296
55.106,0.008304
55.107,0.008311
55.108,0.008319
55.109,0.008326
55.110,0.008334
55.111,0.008341
55.112,0.008349
55.113,0.008357
55.114,0.008364
55.115,0.008372
55.116,0.008379
55.117,0.008387
55.118,0.008394
55.119,0.008402
55.120,0.008410
55.121,0.008417
55.122,0.008425
55.123,0.008433
55.124,0.008440
55.125,0.008448
55.126,0.008455
55.127,0.008463
55.128,0.008471
55.129,0.008478
55.130,0.008486
55.131,0.008494
55.132,0.008501
55.133,0.008509
55.134,0.008517
55.135,0.008524
55.136,0.008532
55.137,0.008540
55.138,0.008548
55.139,0.008555
55.140,0.008563
55.141,0.008571
55.142,0.008578
55.143,0.008586
55.144,0.008594
55.145,0.008602
55.146,0.008609
55.147,0.008617
55.148,0.008625
55.149,0.008633
55.150,0.008641
55.151,0.008648
55.152,0.008656
55.153,0.008664
55.154,0.008672
55.155,0.008679
55.156,0.008687
55.157,0.008695
55.158,0.008703
55.159,0.008711
55.160,0.008719
55.161,0.008726
55.162,0.008734
55.163,0.008742
55.164,0.008750
55.165,0.008758
55.166,0.008766
55.167,0.008774
55.168,0.008781
55.169,0.008789
55.170,0.008797
55.171,0.008805
55.172,0.008813
55.173,0.008821
55.174,0.008829
55.175,0.008837
55.176,0.008845
55.177,0.008853
55.178,0.008860
55.179,0.008868
55.180,0.008876
55.181,0.008884
55.182,0.008892
55.183,0.008900
55.184,0.008908
55.185,0.008916
55.186,0.008924
55.187,0.008932
55.188,0.008940
55.189,0.008948
55.190,0.008956
55.191,0.008964
55.192,0.008972
55.193,0.008980
55.194,0.008988
55.195,0.008996
55.196,0.009004
55.197,0.009012
55.198,0.009020
55.199,0.009028
55.200,0.009036
55.201,0.009044
55.202,0.009052
55.203,0.009061
55.204,0.009069
55.205,0.009077
55.206,0.009085
55.207,0.009093
55.208,0.009101
55.209,0.009109
55.210,0.009117
55.211,0.009125
55.212,0.009133
55.213,0.009142
55.214,0.009150
55.215,0.009158
55.216,0.009166
55.217,0.009174
55.218,0.009182
55.219,0.009190
55.220,0.009199
55.221,0.009207
55.222,0.009215
55.223,0.009223
55.224,0.009231
55.225,0.009240
55.226,0.009248
55.227,0.009256
55.228,0.009264
55.229,0.009272
55.230,0.009281
55.231,0.009289
55.232,0.009297
55.233,0.009305
55.234,0.009314
55.235,0.009322
55.236,0.009330
55.237,0.009338
55.238,0.009347
55.239,0.009355
55.240,0.009363
55.241,0.009372
55.242,0.009380
55.243,0.009388
55.244,0.009396
55.245,0.009405
55.246,0.009413
55.247,0.009421
55.248,0.009430
55.249,0.009438
55.250,0.009446
55.251,0.009455
55.252,0.009463
55.253,0.009471
55.254,0.009480
55.255,0.009488
55.256,0.009497
55.257,0.009505
55.258,0.009513
55.259,0.009522
55.260,0.009530
55.261,0.009539
55.262,0.009547
55.263,0.009555
55.264,0.009564
55.265,0.009572
55.266,0.009581
55.267,0.009589
55.268,0.009598
55.269,0.009606
55.270,0.009614
55.271,0.009623
55.272,0.009631
55.273,0.009640
55.274,0.009648
55.275,0.009657
55.276,0.009665
55.277,0.009674
55.278,0.009682
55.279,0.009691
55.280,0.009699
55.281,0.009708
55.282,0.009716
55.283,0.009725
55.284,0.009734
55.285,0.009742
55.286,0.009751
55.287,0.009759
55.288,0.009768
55.289,0.009776
55.290,0.009785
55.291,0.009794
55.292,0.009802
55.293,0.009811
55.294,0.009819
55.295,0.009828
55.296,0.009837
55.297,0.009845
55.298,0.009854
55.299,0.009862
55.300,0.009871
55.301,0.009880
55.302,0.009888
55.303,0.009897
55.304,0.009906
55.305,0.009914
55.306,0.009923
55.307,0.009932
55.308,0.009940
55.309,0.009949
55.310,0.009958
55.311,0.009966
55.312,0.009975
55.313,0.009984
55.314,0.009993
55.315,0.010001
55.316,0.010010
55.317,0.010019
55.318,0.010028
55.319,0.010036
55.320,0.010045
55.321,0.010054
55.322,0.010063
55.323,0.010071
55.324,0.010080
55.325,0.010089
55.326,0.010098
55.327,0.010107
55.328,0.010115
55.329,0.010124
55.330,0.010133
55.331,0.010142
55.332,0.010151
55.333,0.010159
55.334,0.010168
55.335,0.010177
55.336,0.010186
55.337,0.010195
55.338,0.010204
55.339,0.010213
55.340,0.010221
55.341,0.010230
55.342,0.010239
55.343,0.010248
55.344,0.010257
55.345,0.010266
55.346,0.010275
55.347,0.010284
55.348,0.010293
55.349,0.010302
55.350,0.010311
55.351,0.010320
55.352,0.010328
55.353,0.010337
55.354,0.010346
55.355,0.010355
55.356,0.010364
55.357,0.010373
55.358,0.010382
55.359,0.010391
55.360,0.010400
55.361,0.010409
55.362,0.010418
55.363,0.010427
55.364,0.010436
55.365,0.010445
55.366,0.010454
55.367,0.010463
55.368,0.010473
55.369,0.010482
55.370,0.010491
55.371,0.010500
55.372,0.010509
55.373,0.010518
55.374,0.010527
55.375,0.010536
55.376,0.010545
55.377,0.010554
55.378,0.010563
55.379,0.010573
55.380,0.010582
55.381,0.010591
55.382,0.010600
55.383,0.010609
55.384,0.010618
55.385,0.010627
55.386,0.010637
55.387,0.010646
55.388,0.010655
55.389,0.010664
55.390,0.010673
55.391,0.010682
55.392,0.010692
55.393,0.010701
55.394,0.010710
55.395,0.010719
55.396,0.010728
55.397,0.010738
55.398,0.010747
55.399,0.010756
55.400,0.010765
55.401,0.010775
55.402,0.010784
55.403,0.010793
55.404,0.010803
55.405,0.010812
55.406,0.010821
55.407,0.010830
55.408,0.010840
55.409,0.010849
55.410,0.010858
55.411,0.010868
55.412,0.010877
55.413,0.010886
55.414,0.010896
55.415,0.010905
55.416,0.010914
55.417,0.010924
55.418,0.010933
55.419,0.010942
55.420,0.010952
55.421,0.010961
55.422,0.010971
55.423,0.010980
55.424,0.010989
55.425,0.010999
55.426,0.011008
55.427,0.011018
55.428,0.011027
55.429,0.011036
55.430,0.011046
55.431,0.011055
55.432,0.011065
55.433,0.011074
55.434,0.011084
55.435,0.011093
55.436,0.011103
55.437,0.011112
55.438,0.011122
55.439,0.011131
55.440,0.011141
55.441,0.011150
55.442,0.011160
55.443,0.011169
55.444,0.011179
55.445,0.011188
55.446,0.011198
55.447,0.011207
55.448,0.011217
55.449,0.011226
55.450,0.011236
55.451,0.011246
55.452,0.011255
55.453,0.011265
55.454,0.011274
55.455,0.011284
55.456,0.011294
55.457,0.011303
55.458,0.011313
55.459,0.011322
55.460,0.011332
55.461,0.011342
55.462,0.011351
55.463,0.011361
55.464,0.011371
55.465,0.011380
55.466,0.011390
55.467,0.011400
55.468,0.011409
55.469,0.011419
55.470,0.011429
55.471,0.011438
55.472,0.011448
55.473,0.011458
55.474,0.011468
55.475,0.011477
55.476,0.011487
55.477,0.011497
55.478,0.011506
55.479,0.011516
55.480,0.011526
55.481,0.011536
55.482,0.011546
55.483,0.011555
55.484,0.011565
55.485,0.011575
55.486,0.011585
55.487,0.011594
55.488,0.011604
55.489,0.011614
55.490,0.011624
55.491,0.011634
55.492,0.011644
55.493,0.011653
55.494,0.011663
55.495,0.011673
55.496,0.011683
55.497,0.011693
55.498,0.011703
55.499,0.011713
55.500,0.011723
55.501,0.011732
55.502,0.011742
55.503,0.011752
55.504,0.011762
55.505,0.011772
55.506,0.011782
55.507,0.011792
55.508,0.011802
55.509,0.011812
55.510,0.011822
55.511,0.011832
55.512,0.011842
55.513,0.011852
55.514,0.011862
55.515,0.011872
55.516,0.011882
55.517,0.011892
55.518,0.011902
55.519,0.011912
55.520,0.011922
55.521,0.011932
55.522,0.011942
55.523,0.011952
55.524,0.011962
55.525,0.011972
55.526,0.011982
55.527,0.011992
55.528,0.012002
55.529,0.012012
55.530,0.012022
55.531,0.012032
55.532,0.012043
55.533,0.012053
55.534,0.012063
55.535,0.012073
55.536,0.012083
55.537,0.012093
55.538,0.012103
55.539,0.012113
55.540,0.012124
55.541,0.012134
55.542,0.012144
55.543,0.012154
55.544,0.012164
55.545,0.012175
55.546,0.012185
55.547,0.012195
55.548,0.012205
55.549,0.012215
55.550,0.012226
55.551,0.012236
55.552,0.012246
55.553,0.012256
55.554,0.012267
55.555,0.012277
55.556,0.012287
55.557,0.012297
55.558,0.012308
55.559,0.012318
55.560,0.012328
55.561,0.012339
55.562,0.012349
55.563,0.012359
55.564,0.012369
55.565,0.012380
55.566,0.012390
55.567,0.012400
55.568,0.012411
55.569,0.012421
55.570,0.012431
55.571,0.012442
55.572,0.012452
55.573,0.012463
55.574,0.012473
55.575,0.012483
55.576,0.012494
55.577,0.012504
55.578,0.012515
55.579,0.012525
55.580,0.012535
55.581,0.012546
55.582,0.012556
55.583,0.012567
55.584,0.012577
55.585,0.012588
55.586,0.012598
55.587,0.012609
55.588,0.012619
55.589,0.012630
55.590,0.012640
55.591,0.012651
55.592,0.012661
55.593,0.012672
55.594,0.012682
55.595,0.012693
55.596,0.012703
