Angle,Reflectance
55.000,0.310471
55.001,0.310517
55.002,0.310563
55.003,0.310608
55.004,0.310654
55.005,0.310700
55.006,0.310745
55.007,0.310791
55.008,0.310837
55.009,0.310883
55.010,0.310928
55.011,0.310974
55.012,0.311020
55.013,0.311066
55.014,0.311112
55.015,0.311157
55.016,0.311203
55.017,0.311249
55.018,0.311295
55.019,0.311341
55.020,0.311387
55.021,0.311433
55.022,0.311479
55.023,0.311525
55.024,0.311571
55.025,0.311617
55.026,0.311663
55.027,0.311709
55.028,0.311755
55.029,0.311802
55.030,0.311848
55.031,0.311894
55.032,0.311940
55.033,0.311986
55.034,0.312032
55.035,0.312079
55.036,0.312125
55.037,0.312171
55.038,0.312218
55.039,0.312264
55.040,0.312310
55.041,0.312357
55.042,0.312403
55.043,0.312449
55.044,0.312496
55.045,0.312542
55.046,0.312589
55.047,0.312635
55.048,0.312682
55.049,0.312728
55.050,0.312775
55.051,0.312821
55.052,0.312868
55.053,0.312914
55.054,0.312961
55.055,0.313008
55.056,0.313054
55.057,0.313101
55.058,0.313148
55.059,0.313194
55.060,0.313241
55.061,0.313288
55.062,0.313335
55.063,0.313381
55.064,0.313428
55.065,0.313475
55.066,0.313522
55.067,0.313569
55.068,0.313616
55.069,0.313662
55.070,0.313709
55.071,0.313756
55.072,0.313803
55.073,0.313850
55.074,0.313897
55.075,0.313944
55.076,0.313991
55.077,0.314038
55.078,0.314085
55.079,0.314132
55.080,0.314180
55.081,0.314227
55.082,0.314274
55.083,0.314321
55.084,0.314368
55.085,0.314415
55.086,0.314463
55.087,0.314510
55.088,0.314557
55.089,0.314604
55.090,0.314652
55.091,0.314699
55.092,0.314746
55.093,0.314794
55.094,0.314841
55.095,0.314888
55.096,0.314936
55.097,0.314983
55.098,0.315031
55.099,0.315078
55.100,0.315126
55.101,0.315173
55.102,0.315221
55.103,0.315268
55.104,0.315316
55.105,0.315363
55.106,0.315411
55.107,0.315459
55.108,0.315506
55.109,0.315554
55.110,0.315601
55.111,0.315649
55.112,0.315697
55.113,0.315745
55.114,0.315792
55.115,0.315840
55.116,0.315888
55.117,0.315936
55.118,0.315984
55.119,0.316031
55.120,0.316079
55.121,0.316127
55.122,0.316175
55.123,0.316223
55.124,0.316271
55.125,0.316319
55.126,0.316367
55.127,0.316415
55.128,0.316463
55.129,0.316511
55.130,0.316559
55.131,0.316607
55.132,0.316655
55.133,0.316703
55.134,0.316751
55.135,0.316800
55.136,0.316848
55.137,0.316896
55.138,0.316944
55.139,0.316992
55.140,0.317041
55.141,0.317089
55.142,0.317137
55.143,0.317185
55.144,0.317234
55.145,0.317282
55.146,0.317330
55.147,0.317379
55.148,0.317427
55.149,0.317476
55.150,0.317524
55.151,0.317573
55.152,0.317621
55.153,0.317670
55.154,0.317718
55.155,0.317767
55.156,0.317815
55.157,0.317864
55.158,0.317912
55.159,0.317961
55.160,0.318010
55.161,0.318058
55.162,0.318107
55.163,0.318156
55.164,0.318204
55.165,0.318253
55.166,0.318302
55.167,0.318350
55.168,0.318399
55.169,0.318448
55.170,0.318497
55.171,0.318546
55.172,0.318595
55.173,0.318643
55.174,0.318692
55.175,0.318741
55.176,0.318790
55.177,0.318839
55.178,0.318888
55.179,0.318937
55.180,0.318986
55.181,0.319035
55.182,0.319084
55.183,0.319133
55.184,0.319182
55.185,0.319231
55.186,0.319281
55.187,0.319330
55.188,0.319379
55.189,0.319428
55.190,0.319477
55.191,0.319526
55.192,0.319576
55.193,0.319625
55.194,0.319674
55.195,0.319723
55.196,0.319773
55.197,0.319822
55.198,0.319871
55.199,0.319921
55.200,0.319970
55.201,0.320020
55.202,0.320069
55.203,0.320118
55.204,0.320168
55.205,0.320217
55.206,0.320267
55.207,0.320316
55.208,0.320366
55.209,0.320416
55.210,0.320465
55.211,0.320515
55.212,0.320564
55.213,0.320614
55.214,0.320664
55.215,0.320713
55.216,0.320763
55.217,0.320813
55.218,0.320862
55.219,0.320912
55.220,0.320962
55.221,0.321012
55.222,0.321062
55.223,0.321111
55.224,0.321161
55.225,0.321211
55.226,0.321261
55.227,0.321311
55.228,0.321361
55.229,0.321411
55.230,0.321461
55.231,0.321511
55.232,0.321561
55.233,0.321611
55.234,0.321661
55.235,0.321711
55.236,0.321761
55.237,0.321811
55.238,0.321861
55.239,0.321911
55.240,0.321961
55.241,0.322012
55.242,0.322062
55.243,0.322112
55.244,0.322162
55.245,0.322212
55.246,0.322263
55.247,0.322313
55.248,0.322363
55.249,0.322414
55.250,0.322464
55.251,0.322514
55.252,0.322565
55.253,0.322615
55.254,0.322665
55.255,0.322716
55.256,0.322766
55.257,0.322817
55.258,0.322867
55.259,0.322918
55.260,0.322968
55.261,0.323019
55.262,0.323069
55.263,0.323120
55.264,0.323171
55.265,0.323221
55.266,0.323272
55.267,0.323323
55.268,0.323373
55.269,0.323424
55.270,0.323475
55.271,0.323525
55.272,0.323576
55.273,0.323627
55.274,0.323678
55.275,0.323729
55.276,0.323779
55.277,0.323830
55.278,0.323881
55.279,0.323932
55.280,0.323983
55.281,0.324034
55.282,0.324085
55.283,0.324136
55.284,0.324187
55.285,0.324238
55.286,0.324289
55.287,0.324340
55.288,0.324391
55.289,0.324442
55.290,0.324493
55.291,0.324544
55.292,0.324595
55.293,0.324646
55.294,0.324698
55.295,0.324749
55.296,0.324800
55.297,0.324851
55.298,0.324902
55.299,0.324954
55.300,0.325005
55.301,0.325056
55.302,0.325108
55.303,0.325159
55.304,0.325210
55.305,0.325262
55.306,0.325313
55.307,0.325365
55.308,0.325416
55.309,0.325467
55.310,0.325519
55.311,0.325570
55.312,0.325622
55.313,0.325674
55.314,0.325725
55.315,0.325777
55.316,0.325828
55.317,0.325880
55.318,0.325931
55.319,0.325983
55.320,0.326035
55.321,0.326086
55.322,0.326138
55.323,0.326190
55.324,0.326242
55.325,0.326293
55.326,0.326345
55.327,0.326397
55.328,0.326449
55.329,0.326501
55.330,0.326553
55.331,0.326604
55.332,0.326656
55.333,0.326708
55.334,0.326760
55.335,0.326812
55.336,0.326864
55.337,0.326916
55.338,0.326968
55.339,0.327020
55.340,0.327072
55.341,0.327124
55.342,0.327176
55.343,0.327228
55.344,0.327280
55.345,0.327333
55.346,0.327385
55.347,0.327437
55.348,0.327489
55.349,0.327541
55.350,0.327594
55.351,0.327646
55.352,0.327698
55.353,0.327750
55.354,0.327803
55.355,0.327855
55.356,0.327907
55.357,0.327960
55.358,0.328012
55.359,0.328065
55.360,0.328117
55.361,0.328169
55.362,0.328222
55.363,0.328274
55.364,0.328327
55.365,0.328379
55.366,0.328432
55.367,0.328484
55.368,0.328537
55.369,0.328590
55.370,0.328642
55.371,0.328695
55.372,0.328748
55.373,0.328800
55.374,0.328853
55.375,0.328906
55.376,0.328958
55.377,0.329011
55.378,0.329064
55.379,0.329117
55.380,0.329169
55.381,0.329222
55.382,0.329275
55.383,0.329328
55.384,0.329381
55.385,0.329434
55.386,0.329487
55.387,0.329540
55.388,0.329593
55.389,0.329645
55.390,0.329698
55.391,0.329751
55.392,0.329805
55.393,0.329858
55.394,0.329911
55.395,0.329964
55.396,0.330017
55.397,0.330070
55.398,0.330123
55.399,0.330176
55.400,0.330229
55.401,0.330283
55.402,0.330336
55.403,0.330389
55.404,0.330442
55.405,0.330496
55.406,0.330549
55.407,0.330602
55.408,0.330656
55.409,0.330709
55.410,0.330762
55.411,0.330816
55.412,0.330869
55.413,0.330922
55.414,0.330976
55.415,0.331029
55.416,0.331083
55.417,0.331136
55.418,0.331190
55.419,0.331243
