Angle,Reflectance
55.000,0.243345
55.001,0.243381
55.002,0.243417
55.003,0.243452
55.004,0.243488
55.005,0.243524
55.006,0.243560
55.007,0.243595
55.008,0.243631
55.009,0.243667
55.010,0.243703
55.011,0.243739
55.012,0.243775
55.013,0.243811
55.014,0.243847
55.015,0.243883
55.016,0.243919
55.017,0.243955
55.018,0.243991
55.019,0.244027
55.020,0.244063
55.021,0.244099
55.022,0.244135
55.023,0.244171
55.024,0.244207
55.025,0.244243
55.026,0.244280
55.027,0.244316
55.028,0.244352
55.029,0.244388
55.030,0.244424
55.031,0.244461
55.032,0.244497
55.033,0.244533
55.034,0.244570
55.035,0.244606
55.036,0.244642
55.037,0.244679
55.038,0.244715
55.039,0.244751
55.040,0.244788
55.041,0.244824
55.042,0.244861
55.043,0.244897
55.044,0.244934
55.045,0.244970
55.046,0.245007
55.047,0.245043
55.048,0.245080
55.049,0.245117
55.050,0.245153
55.051,0.245190
55.052,0.245226
55.053,0.245263
55.054,0.245300
55.055,0.245336
55.056,0.245373
55.057,0.245410
55.058,0.245447
55.059,0.245483
55.060,0.245520
55.061,0.245557
55.062,0.245594
55.063,0.245631
55.064,0.245668
55.065,0.245704
55.066,0.245741
55.067,0.245778
55.068,0.245815
55.069,0.245852
55.070,0.245889
55.071,0.245926
55.072,0.245963
55.073,0.246000
55.074,0.246037
55.075,0.246074
55.076,0.246111
55.077,0.246148
55.078,0.246186
55.079,0.246223
55.080,0.246260
55.081,0.246297
55.082,0.246334
55.083,0.246372
55.084,0.246409
55.085,0.246446
55.086,0.246483
55.087,0.246521
55.088,0.246558
55.089,0.246595
55.090,0.246633
55.091,0.246670
55.092,0.246707
55.093,0.246745
55.094,0.246782
55.095,0.246820
55.096,0.246857
55.097,0.246894
55.098,0.246932
55.099,0.246969
55.100,0.247007
55.101,0.247044
55.102,0.247082
55.103,0.247120
55.104,0.247157
55.105,0.247195
55.106,0.247232
55.107,0.247270
55.108,0.247308
55.109,0.247346
55.110,0.247383
55.111,0.247421
55.112,0.247459
55.113,0.247496
55.114,0.247534
55.115,0.247572
55.116,0.247610
55.117,0.247648
55.118,0.247686
55.119,0.247723
55.120,0.247761
55.121,0.247799
55.122,0.247837
55.123,0.247875
55.124,0.247913
55.125,0.247951
55.126,0.247989
55.127,0.248027
55.128,0.248065
55.129,0.248103
55.130,0.248141
55.131,0.248179
55.132,0.248218
55.133,0.248256
55.134,0.248294
55.135,0.248332
55.136,0.248370
55.137,0.248408
55.138,0.248447
55.139,0.248485
55.140,0.248523
55.141,0.248561
55.142,0.248600
55.143,0.248638
55.144,0.248676
55.145,0.248715
55.146,0.248753
55.147,0.248791
55.148,0.248830
55.149,0.248868
55.150,0.248907
55.151,0.248945
55.152,0.248984
55.153,0.249022
55.154,0.249061
55.155,0.249099
55.156,0.249138
55.157,0.249176
55.158,0.249215
55.159,0.249254
55.160,0.249292
55.161,0.249331
55.162,0.249370
55.163,0.249408
55.164,0.249447
55.165,0.249486
55.166,0.249524
55.167,0.249563
55.168,0.249602
55.169,0.249641
55.170,0.249680
55.171,0.249718
55.172,0.249757
55.173,0.249796
55.174,0.249835
55.175,0.249874
55.176,0.249913
55.177,0.249952
55.178,0.249991
55.179,0.250030
55.180,0.250069
55.181,0.250108
55.182,0.250147
55.183,0.250186
55.184,0.250225
55.185,0.250264
55.186,0.250303
55.187,0.250342
55.188,0.250381
55.189,0.250421
55.190,0.250460
55.191,0.250499
55.192,0.250538
55.193,0.250577
55.194,0.250617
55.195,0.250656
55.196,0.250695
55.197,0.250735
55.198,0.250774
55.199,0.250813
55.200,0.250853
55.201,0.250892
55.202,0.250931
55.203,0.250971
55.204,0.251010
55.205,0.251050
55.206,0.251089
55.207,0.251129
55.208,0.251168
55.209,0.251208
55.210,0.251247
55.211,0.251287
55.212,0.251326
55.213,0.251366
55.214,0.251406
55.215,0.251445
55.216,0.251485
55.217,0.251525
55.218,0.251564
55.219,0.251604
55.220,0.251644
55.221,0.251684
55.222,0.251723
55.223,0.251763
55.224,0.251803
55.225,0.251843
55.226,0.251883
55.227,0.251923
55.228,0.251962
55.229,0.252002
55.230,0.252042
55.231,0.252082
55.232,0.252122
55.233,0.252162
55.234,0.252202
55.235,0.252242
55.236,0.252282
55.237,0.252322
55.238,0.252362
55.239,0.252402
55.240,0.252443
55.241,0.252483
55.242,0.252523
55.243,0.252563
55.244,0.252603
55.245,0.252643
55.246,0.252684
55.247,0.252724
55.248,0.252764
55.249,0.252804
55.250,0.252845
55.251,0.252885
55.252,0.252925
55.253,0.252966
55.254,0.253006
55.255,0.253046
55.256,0.253087
55.257,0.253127
55.258,0.253168
55.259,0.253208
55.260,0.253249
55.261,0.253289
55.262,0.253330
55.263,0.253370
55.264,0.253411
55.265,0.253451
55.266,0.253492
55.267,0.253533
55.268,0.253573
55.269,0.253614
55.270,0.253654
55.271,0.253695
55.272,0.253736
55.273,0.253777
55.274,0.253817
55.275,0.253858
55.276,0.253899
55.277,0.253940
55.278,0.253980
55.279,0.254021
55.280,0.254062
55.281,0.254103
55.282,0.254144
55.283,0.254185
55.284,0.254226
55.285,0.254267
55.286,0.254308
55.287,0.254349
55.288,0.254390
55.289,0.254431
55.290,0.254472
55.291,0.254513
55.292,0.254554
55.293,0.254595
55.294,0.254636
55.295,0.254677
55.296,0.254718
55.297,0.254759
55.298,0.254801
55.299,0.254842
55.300,0.254883
55.301,0.254924
55.302,0.254966
55.303,0.255007
55.304,0.255048
55.305,0.255089
55.306,0.255131
55.307,0.255172
55.308,0.255213
55.309,0.255255
55.310,0.255296
55.311,0.255338
55.312,0.255379
55.313,0.255421
55.314,0.255462
55.315,0.255504
55.316,0.255545
55.317,0.255587
55.318,0.255628
55.319,0.255670
55.320,0.255711
55.321,0.255753
55.322,0.255795
55.323,0.255836
55.324,0.255878
55.325,0.255920
55.326,0.255961
55.327,0.256003
55.328,0.256045
55.329,0.256087
55.330,0.256128
55.331,0.256170
55.332,0.256212
55.333,0.256254
55.334,0.256296
55.335,0.256337
55.336,0.256379
55.337,0.256421
55.338,0.256463
55.339,0.256505
55.340,0.256547
55.341,0.256589
55.342,0.256631
55.343,0.256673
55.344,0.256715
55.345,0.256757
55.346,0.256799
55.347,0.256841
55.348,0.256883
55.349,0.256926
55.350,0.256968
55.351,0.257010
55.352,0.257052
55.353,0.257094
55.354,0.257137
55.355,0.257179
55.356,0.257221
55.357,0.257263
55.358,0.257306
55.359,0.257348
55.360,0.257390
55.361,0.257433
55.362,0.257475
55.363,0.257517
55.364,0.257560
55.365,0.257602
55.366,0.257645
55.367,0.257687
55.368,0.257730
55.369,0.257772
55.370,0.257815
55.371,0.257857
55.372,0.257900
55.373,0.257942
55.374,0.257985
55.375,0.258027
55.376,0.258070
55.377,0.258113
55.378,0.258155
55.379,0.258198
55.380,0.258241
55.381,0.258284
55.382,0.258326
55.383,0.258369
55.384,0.258412
55.385,0.258455
55.386,0.258497
55.387,0.258540
55.388,0.258583
55.389,0.258626
55.390,0.258669
55.391,0.258712
55.392,0.258755
55.393,0.258798
55.394,0.258841
55.395,0.258884
55.396,0.258927
55.397,0.258970
55.398,0.259013
55.399,0.259056
55.400,0.259099
55.401,0.259142
55.402,0.259185
55.403,0.259228
55.404,0.259271
55.405,0.259314
55.406,0.259358
55.407,0.259401
55.408,0.259444
55.409,0.259487
55.410,0.259531
55.411,0.259574
55.412,0.259617
55.413,0.259661
55.414,0.259704
55.415,0.259747
55.416,0.259791
55.417,0.259834
55.418,0.259877
55.419,0.259921
55.420,0.259964
55.421,0.260008
55.422,0.260051
55.423,0.260095
55.424,0.260138
55.425,0.260182
55.426,0.260225
55.427,0.260269
55.428,0.260313
55.429,0.260356
55.430,0.260400
55.431,0.260443
55.432,0.260487
55.433,0.260531
55.434,0.260574
55.435,0.260618
55.436,0.260662
55.437,0.260706
55.438,0.260750
55.439,0.260793
55.440,0.260837
55.441,0.260881
55.442,0.260925
55.443,0.260969
55.444,0.261013
55.445,0.261056
55.446,0.261100
55.447,0.261144
55.448,0.261188
55.449,0.261232
55.450,0.261276
55.451,0.261320
55.452,0.261364
55.453,0.261408
55.454,0.261453
55.455,0.261497
55.456,0.261541
55.457,0.261585
55.458,0.261629
55.459,0.261673
55.460,0.261717
55.461,0.261762
55.462,0.261806
55.463,0.261850
55.464,0.261894
55.465,0.261939
55.466,0.261983
55.467,0.262027
55.468,0.262072
55.469,0.262116
55.470,0.262160
55.471,0.262205
55.472,0.262249
55.473,0.262294
55.474,0.262338
55.475,0.262382
55.476,0.262427
55.477,0.262471
55.478,0.262516
55.479,0.262561
55.480,0.262605
55.481,0.262650
55.482,0.262694
55.483,0.262739
55.484,0.262784
55.485,0.262828
55.486,0.262873
55.487,0.262918
55.488,0.262962
55.489,0.263007
55.490,0.263052
55.491,0.263097
55.492,0.263141
55.493,0.263186
55.494,0.263231
55.495,0.263276
55.496,0.263321
55.497,0.263366
55.498,0.263410
55.499,0.263455
55.500,0.263500
55.501,0.263545
55.502,0.263590
55.503,0.263635
55.504,0.263680
55.505,0.263725
55.506,0.263770
55.507,0.263815
55.508,0.263860
55.509,0.263905
55.510,0.263951
55.511,0.263996
55.512,0.264041
55.513,0.264086
55.514,0.264131
55.515,0.264176
55.516,0.264222
55.517,0.264267
55.518,0.264312
55.519,0.264358
55.520,0.264403
55.521,0.264448
55.522,0.264493
55.523,0.264539
55.524,0.264584
55.525,0.264630
55.526,0.264675
55.527,0.264720
55.528,0.264766
55.529,0.264811
55.530,0.264857
55.531,0.264902
55.532,0.264948
55.533,0.264993
55.534,0.265039
55.535,0.265085
55.536,0.265130
55.537,0.265176
55.538,0.265221
55.539,0.265267
55.540,0.265313
55.541,0.265358
55.542,0.265404
55.543,0.265450
55.544,0.265496
55.545,0.265541
55.546,0.265587
55.547,0.265633
55.548,0.265679
55.549,0.265725
55.550,0.265771
55.551,0.265816
55.552,0.265862
55.553,0.265908
55.554,0.265954
55.555,0.266000
55.556,0.266046
55.557,0.266092
55.558,0.266138
55.559,0.266184
55.560,0.266230
55.561,0.266276
55.562,0.266322
55.563,0.266368
55.564,0.266415
55.565,0.266461
55.566,0.266507
55.567,0.266553
55.568,0.266599
55.569,0.266645
55.570,0.266692
55.571,0.266738
55.572,0.266784
55.573,0.266830
55.574,0.266877
55.575,0.266923
55.576,0.266969
55.577,0.267016
55.578,0.267062
55.579,0.267109
55.580,0.267155
55.581,0.267201
55.582,0.267248
55.583,0.267294
55.584,0.267341
55.585,0.267387
55.586,0.267434
55.587,0.267480
55.588,0.267527
55.589,0.267574
55.590,0.267620
55.591,0.267667
55.592,0.267713
55.593,0.267760
55.594,0.267807
55.595,0.267853
55.596,0.267900
55.597,0.267947
55.598,0.267994
55.599,0.268040
55.600,0.268087
55.601,0.268134
55.602,0.268181
55.603,0.268228
55.604,0.268275
55.605,0.268321
55.606,0.268368
55.607,0.268415
55.608,0.268462
55.609,0.268509
55.610,0.268556
55.611,0.268603
55.612,0.268650
55.613,0.268697
55.614,0.268744
55.615,0.268791
55.616,0.268838
55.617,0.268885
55.618,0.268933
55.619,0.268980
55.620,0.269027
55.621,0.269074
55.622,0.269121
55.623,0.269168
55.624,0.269216
55.625,0.269263
55.626,0.269310
55.627,0.269357
55.628,0.269405
55.629,0.269452
55.630,0.269499
55.631,0.269547
55.632,0.269594
55.633,0.269642
55.634,0.269689
55.635,0.269736
55.636,0.269784
55.637,0.269831
55.638,0.269879
55.639,0.269926
55.640,0.269974
55.641,0.270021
55.642,0.270069
55.643,0.270117
55.644,0.270164
55.645,0.270212
55.646,0.270259
55.647,0.270307
55.648,0.270355
55.649,0.270402
55.650,0.270450
55.651,0.270498
55.652,0.270546
55.653,0.270593
55.654,0.270641
55.655,0.270689
55.656,0.270737
55.657,0.270785
55.658,0.270832
55.659,0.270880
55.660,0.270928
55.661,0.270976
55.662,0.271024
55.663,0.271072
55.664,0.271120
55.665,0.271168
55.666,0.271216
55.667,0.271264
55.668,0.271312
55.669,0.271360
55.670,0.271408
55.671,0.271456
55.672,0.271504
55.673,0.271553
55.674,0.271601
55.675,0.271649
55.676,0.271697
55.677,0.271745
55.678,0.271794
55.679,0.271842
55.680,0.271890
55.681,0.271938
55.682,0.271987
55.683,0.272035
55.684,0.272083
55.685,0.272132
55.686,0.272180
55.687,0.272228
55.688,0.272277
55.689,0.272325
55.690,0.272374
55.691,0.272422
55.692,0.272471
55.693,0.272519
55.694,0.272568
55.695,0.272616
55.696,0.272665
55.697,0.272713
55.698,0.272762
55.699,0.272811
55.700,0.272859
55.701,0.272908
55.702,0.272956
55.703,0.273005
55.704,0.273054
55.705,0.273103
55.706,0.273151
55.707,0.273200
55.708,0.273249
55.709,0.273298
55.710,0.273347
55.711,0.273395
55.712,0.273444
55.713,0.273493
55.714,0.273542
55.715,0.273591
55.716,0.273640
55.717,0.273689
55.718,0.273738
55.719,0.273787
55.720,0.273836
55.721,0.273885
55.722,0.273934
55.723,0.273983
55.724,0.274032
55.725,0.274081
55.726,0.274130
55.727,0.274179
55.728,0.274228
55.729,0.274278
55.730,0.274327
55.731,0.274376
55.732,0.274425
55.733,0.274474
55.734,0.274524
55.735,0.274573
55.736,0.274622
55.737,0.274672
55.738,0.274721
55.739,0.274770
55.740,0.274820
55.741,0.274869
55.742,0.274918
55.743,0.274968
55.744,0.275017
55.745,0.275067
55.746,0.275116
55.747,0.275166
55.748,0.275215
55.749,0.275265
55.750,0.275314
55.751,0.275364
55.752,0.275413
55.753,0.275463
55.754,0.275513
55.755,0.275562
55.756,0.275612
55.757,0.275662
55.758,0.275711
55.759,0.275761
55.760,0.275811
55.761,0.275861
55.762,0.275910
55.763,0.275960
55.764,0.276010
55.765,0.276060
55.766,0.276110
55.767,0.276159
55.768,0.276209
55.769,0.276259
55.770,0.276309
55.771,0.276359
55.772,0.276409
55.773,0.276459
55.774,0.276509
55.775,0.276559
55.776,0.276609
55.777,0.276659
55.778,0.276709
55.779,0.276759
55.780,0.276809
55.781,0.276859
55.782,0.276910
55.783,0.276960
55.784,0.277010
55.785,0.277060
55.786,0.277110
55.787,0.277161
55.788,0.277211
55.789,0.277261
55.790,0.277311
55.791,0.277362
55.792,0.277412
55.793,0.277462
55.794,0.277513
55.795,0.277563
55.796,0.277613
55.797,0.277664
55.798,0.277714
55.799,0.277765
55.800,0.277815
55.801,0.277866
55.802,0.277916
55.803,0.277967
55.804,0.278017
55.805,0.278068
55.806,0.278118
55.807,0.278169
55.808,0.278220
55.809,0.278270
55.810,0.278321
55.811,0.278372
55.812,0.278422
55.813,0.278473
55.814,0.278524
55.815,0.278574
55.816,0.278625
55.817,0.278676
55.818,0.278727
55.819,0.278778
55.820,0.278828
55.821,0.278879
55.822,0.278930
55.823,0.278981
55.824,0.279032
55.825,0.279083
55.826,0.279134
55.827,0.279185
55.828,0.279236
55.829,0.279287
55.830,0.279338
55.831,0.279389
55.832,0.279440
55.833,0.279491
55.834,0.279542
55.835,0.279593
55.836,0.279644
55.837,0.279695
55.838,0.279747
55.839,0.279798
55.840,0.279849
55.841,0.279900
55.842,0.279951
55.843,0.280003
55.844,0.280054
55.845,0.280105
55.846,0.280157
55.847,0.280208
55.848,0.280259
55.849,0.280311
55.850,0.280362
55.851,0.280413
55.852,0.280465
55.853,0.280516
55.854,0.280568
55.855,0.280619
55.856,0.280671
55.857,0.280722
55.858,0.280774
55.859,0.280825
55.860,0.280877
55.861,0.280928
55.862,0.280980
55.863,0.281032
55.864,0.281083
55.865,0.281135
55.866,0.281187
55.867,0.281238
55.868,0.281290
55.869,0.281342
55.870,0.281393
55.871,0.281445
55.872,0.281497
55.873,0.281549
55.874,0.281601
55.875,0.281652
55.876,0.281704
55.877,0.281756
55.878,0.281808
55.879,0.281860
55.880,0.281912
55.881,0.281964
55.882,0.282016
55.883,0.282068
55.884,0.282120
55.885,0.282172
55.886,0.282224
55.887,0.282276
55.888,0.282328
55.889,0.282380
55.890,0.282432
55.891,0.282484
55.892,0.282536
55.893,0.282589
55.894,0.282641
55.895,0.282693
55.896,0.282745
55.897,0.282797
55.898,0.282850
55.899,0.282902
55.900,0.282954
55.901,0.283006
55.902,0.283059
55.903,0.283111
55.904,0.283163
55.905,0.283216
55.906,0.283268
55.907,0.283321
55.908,0.283373
55.909,0.283426
55.910,0.283478
55.911,0.283531
55.912,0.283583
