Angle,Reflectance
55.000,0.397337
55.001,0.397364
55.002,0.397391
55.003,0.397419
55.004,0.397446
55.005,0.397473
55.006,0.397501
55.007,0.397528
55.008,0.397555
55.009,0.397583
55.010,0.397610
55.011,0.397637
55.012,0.397665
55.013,0.397692
55.014,0.397720
55.015,0.397747
55.016,0.397774
55.017,0.397802
55.018,0.397829
55.019,0.397856
55.020,0.397884
55.021,0.397911
55.022,0.397938
55.023,0.397966
55.024,0.397993
55.025,0.398021
55.026,0.398048
55.027,0.398075
55.028,0.398103
55.029,0.398130
55.030,0.398157
55.031,0.398185
55.032,0.398212
55.033,0.398240
55.034,0.398267
55.035,0.398294
55.036,0.398322
55.037,0.398349
55.038,0.398376
55.039,0.398404
55.040,0.398431
55.041,0.398459
55.042,0.398486
55.043,0.398513
55.044,0.398541
55.045,0.398568
55.046,0.398596
55.047,0.398623
55.048,0.398650
55.049,0.398678
55.050,0.398705
55.051,0.398733
55.052,0.398760
55.053,0.398787
55.054,0.398815
55.055,0.398842
55.056,0.398870
55.057,0.398897
55.058,0.398924
55.059,0.398952
55.060,0.398979
55.061,0.399007
55.062,0.399034
55.063,0.399061
55.064,0.399089
55.065,0.399116
55.066,0.399144
55.067,0.399171
55.068,0.399198
55.069,0.399226
55.070,0.399253
55.071,0.399281
55.072,0.399308
55.073,0.399335
55.074,0.399363
55.075,0.399390
55.076,0.399418
55.077,0.399445
55.078,0.399473
55.079,0.399500
55.080,0.399527
55.081,0.399555
55.082,0.399582
55.083,0.399610
55.084,0.399637
55.085,0.399664
55.086,0.399692
55.087,0.399719
55.088,0.399747
55.089,0.399774
55.090,0.399802
55.091,0.399829
55.092,0.399856
55.093,0.399884
55.094,0.399911
55.095,0.399939
55.096,0.399966
55.097,0.399994
55.098,0.400021
55.099,0.400049
55.100,0.400076
55.101,0.400103
55.102,0.400131
55.103,0.400158
55.104,0.400186
55.105,0.400213
55.106,0.400241
55.107,0.400268
55.108,0.400295
55.109,0.400323
55.110,0.400350
55.111,0.400378
55.112,0.400405
55.113,0.400433
55.114,0.400460
55.115,0.400488
55.116,0.400515
55.117,0.400542
55.118,0.400570
55.119,0.400597
55.120,0.400625
55.121,0.400652
55.122,0.400680
55.123,0.400707
55.124,0.400735
55.125,0.400762
55.126,0.400790
55.127,0.400817
55.128,0.400845
55.129,0.400872
55.130,0.400899
55.131,0.400927
55.132,0.400954
55.133,0.400982
55.134,0.401009
55.135,0.401037
55.136,0.401064
55.137,0.401092
55.138,0.401119
55.139,0.401147
55.140,0.401174
55.141,0.401202
55.142,0.401229
55.143,0.401257
55.144,0.401284
55.145,0.401311
55.146,0.401339
55.147,0.401366
55.148,0.401394
55.149,0.401421
55.150,0.401449
55.151,0.401476
55.152,0.401504
55.153,0.401531
55.154,0.401559
55.155,0.401586
