Angle,Reflectance
55.000,0.054108
55.001,0.054124
55.002,0.054140
55.003,0.054155
55.004,0.054171
55.005,0.054187
55.006,0.054203
55.007,0.054219
55.008,0.054235
55.009,0.054251
55.010,0.054267
55.011,0.054283
55.012,0.054299
55.013,0.054315
55.014,0.054330
55.015,0.054346
55.016,0.054362
55.017,0.054378
55.018,0.054394
55.019,0.054410
55.020,0.054426
55.021,0.054442
55.022,0.054458
55.023,0.054474
55.024,0.054490
55.025,0.054506
55.026,0.054522
55.027,0.054538
55.028,0.054554
55.029,0.054570
55.030,0.054586
55.031,0.054602
55.032,0.054618
55.033,0.054634
55.034,0.054650
55.035,0.054666
55.036,0.054682
55.037,0.054698
55.038,0.054714
55.039,0.054730
55.040,0.054746
55.041,0.054762
55.042,0.054778
55.043,0.054794
55.044,0.054810
55.045,0.054826
55.046,0.054842
55.047,0.054858
55.048,0.054874
55.049,0.054890
55.050,0.054906
55.051,0.054922
55.052,0.054938
55.053,0.054954
55.054,0.054970
55.055,0.054986
55.056,0.055002
55.057,0.055018
55.058,0.055034
55.059,0.055050
55.060,0.055067
55.061,0.055083
55.062,0.055099
55.063,0.055115
55.064,0.055131
55.065,0.055147
55.066,0.055163
55.067,0.055179
55.068,0.055195
55.069,0.055211
55.070,0.055227
55.071,0.055244
55.072,0.055260
55.073,0.055276
55.074,0.055292
55.075,0.055308
55.076,0.055324
55.077,0.055340
55.078,0.055356
55.079,0.055373
55.080,0.055389
55.081,0.055405
55.082,0.055421
55.083,0.055437
55.084,0.055453
55.085,0.055470
55.086,0.055486
55.087,0.055502
55.088,0.055518
55.089,0.055534
55.090,0.055550
55.091,0.055567
55.092,0.055583
55.093,0.055599
55.094,0.055615
55.095,0.055631
55.096,0.055647
55.097,0.055664
55.098,0.055680
55.099,0.055696
55.100,0.055712
55.101,0.055729
55.102,0.055745
55.103,0.055761
55.104,0.055777
55.105,0.055793
55.106,0.055810
55.107,0.055826
55.108,0.055842
55.109,0.055858
55.110,0.055875
55.111,0.055891
55.112,0.055907
55.113,0.055923
55.114,0.055940
55.115,0.055956
55.116,0.055972
55.117,0.055988
55.118,0.056005
55.119,0.056021
55.120,0.056037
55.121,0.056053
55.122,0.056070
55.123,0.056086
55.124,0.056102
55.125,0.056119
55.126,0.056135
55.127,0.056151
55.128,0.056167
55.129,0.056184
55.130,0.056200
55.131,0.056216
55.132,0.056233
55.133,0.056249
55.134,0.056265
55.135,0.056282
55.136,0.056298
55.137,0.056314
55.138,0.056331
55.139,0.056347
55.140,0.056363
55.141,0.056380
55.142,0.056396
55.143,0.056412
55.144,0.056429
55.145,0.056445
55.146,0.056461
55.147,0.056478
55.148,0.056494
