Angle,Reflectance
55.000,0.027038
55.001,0.027048
55.002,0.027058
55.003,0.027068
55.004,0.027078
55.005,0.027088
55.006,0.027098
55.007,0.027108
55.008,0.027118
55.009,0.027128
55.010,0.027138
55.011,0.027148
55.012,0.027158
55.013,0.027168
55.014,0.027178
55.015,0.027188
55.016,0.027198
55.017,0.027208
55.018,0.027218
55.019,0.027228
55.020,0.027238
55.021,0.027248
55.022,0.027258
55.023,0.027268
55.024,0.027278
55.025,0.027288
55.026,0.027298
55.027,0.027309
55.028,0.027319
55.029,0.027329
55.030,0.027339
55.031,0.027349
55.032,0.027359
55.033,0.027369
55.034,0.027379
55.035,0.027389
55.036,0.027399
55.037,0.027409
55.038,0.027419
55.039,0.027429
55.040,0.027439
55.041,0.027449
55.042,0.027460
55.043,0.027470
55.044,0.027480
55.045,0.027490
55.046,0.027500
55.047,0.027510
55.048,0.027520
55.049,0.027530
55.050,0.027540
55.051,0.027550
55.052,0.027561
55.053,0.027571
55.054,0.027581
55.055,0.027591
55.056,0.027601
55.057,0.027611
55.058,0.027621
55.059,0.027631
55.060,0.027641
55.061,0.027652
55.062,0.027662
55.063,0.027672
55.064,0.027682
55.065,0.027692
55.066,0.027702
55.067,0.027712
55.068,0.027723
55.069,0.027733
55.070,0.027743
55.071,0.027753
55.072,0.027763
55.073,0.027773
55.074,0.027783
55.075,0.027794
55.076,0.027804
55.077,0.027814
55.078,0.027824
55.079,0.027834
55.080,0.027845
55.081,0.027855
55.082,0.027865
55.083,0.027875
55.084,0.027885
55.085,0.027895
55.086,0.027906
55.087,0.027916
55.088,0.027926
55.089,0.027936
55.090,0.027946
55.091,0.027957
55.092,0.027967
55.093,0.027977
55.094,0.027987
55.095,0.027997
55.096,0.028008
55.097,0.028018
55.098,0.028028
55.099,0.028038
55.100,0.028049
55.101,0.028059
55.102,0.028069
55.103,0.028079
55.104,0.028089
55.105,0.028100
55.106,0.028110
55.107,0.028120
55.108,0.028130
55.109,0.028141
55.110,0.028151
55.111,0.028161
55.112,0.028171
55.113,0.028182
55.114,0.028192
55.115,0.028202
55.116,0.028212
55.117,0.028223
55.118,0.028233
55.119,0.028243
55.120,0.028253
55.121,0.028264
55.122,0.028274
55.123,0.028284
55.124,0.028295
55.125,0.028305
55.126,0.028315
55.127,0.028325
55.128,0.028336
55.129,0.028346
55.130,0.028356
55.131,0.028367
55.132,0.028377
55.133,0.028387
55.134,0.028398
55.135,0.028408
55.136,0.028418
