Angle,Reflectance
65.000,0.664433
65.001,0.664534
65.002,0.664635
65.003,0.664736
65.004,0.664837
65.005,0.664937
65.006,0.665038
65.007,0.665139
65.008,0.665240
65.009,0.665341
65.010,0.665443
65.011,0.665544
65.012,0.665645
65.013,0.665746
65.014,0.665847
65.015,0.665948
65.016,0.666050
65.017,0.666151
65.018,0.666252
65.019,0.666354
65.020,0.666455
65.021,0.666557
65.022,0.666658
65.023,0.666760
65.024,0.666861
65.025,0.666963
65.026,0.667065
65.027,0.667166
65.028,0.667268
65.029,0.667370
65.030,0.667471
65.031,0.667573
65.032,0.667675
65.033,0.667777
65.034,0.667879
65.035,0.667981
65.036,0.668083
65.037,0.668185
65.038,0.668287
65.039,0.668389
65.040,0.668491
65.041,0.668593
65.042,0.668695
65.043,0.668797
65.044,0.668900
65.045,0.669002
65.046,0.669104
65.047,0.669207
65.048,0.669309
65.049,0.669412
65.050,0.669514
65.051,0.669616
65.052,0.669719
65.053,0.669822
65.054,0.669924
65.055,0.670027
65.056,0.670130
65.057,0.670232
65.058,0.670335
65.059,0.670438
65.060,0.670541
65.061,0.670643
65.062,0.670746
65.063,0.670849
65.064,0.670952
65.065,0.671055
65.066,0.671158
65.067,0.671261
65.068,0.671364
65.069,0.671468
65.070,0.671571
65.071,0.671674
65.072,0.671777
65.073,0.671881
65.074,0.671984
65.075,0.672087
65.076,0.672191
65.077,0.672294
65.078,0.672398
65.079,0.672501
65.080,0.672605
65.081,0.672708
65.082,0.672812
65.083,0.672916
65.084,0.673019
65.085,0.673123
65.086,0.673227
65.087,0.673331
65.088,0.673434
65.089,0.673538
65.090,0.673642
65.091,0.673746
65.092,0.673850
65.093,0.673954
65.094,0.674058
65.095,0.674163
65.096,0.674267
65.097,0.674371
65.098,0.674475
65.099,0.674579
65.100,0.674684
65.101,0.674788
65.102,0.674892
65.103,0.674997
65.104,0.675101
65.105,0.675206
65.106,0.675310
65.107,0.675415
65.108,0.675520
65.109,0.675624
65.110,0.675729
65.111,0.675834
65.112,0.675939
65.113,0.676043
65.114,0.676148
65.115,0.676253
65.116,0.676358
65.117,0.676463
65.118,0.676568
65.119,0.676673
65.120,0.676778
65.121,0.676883
65.122,0.676988
65.123,0.677094
65.124,0.677199
65.125,0.677304
65.126,0.677410
65.127,0.677515
65.128,0.677620
65.129,0.677726
65.130,0.677831
65.131,0.677937
65.132,0.678042
65.133,0.678148
65.134,0.678254
65.135,0.678359
65.136,0.678465
65.137,0.678571
65.138,0.678677
65.139,0.678783
65.140,0.678889
65.141,0.678995
65.142,0.679100
65.143,0.679207
65.144,0.679313
65.145,0.679419
65.146,0.679525
65.147,0.679631
65.148,0.679737
65.149,0.679844
65.150,0.679950
65.151,0.680056
65.152,0.680163
65.153,0.680269
65.154,0.680376
65.155,0.680482
65.156,0.680589
65.157,0.680695
65.158,0.680802
65.159,0.680909
65.160,0.681015
65.161,0.681122
65.162,0.681229
65.163,0.681336
65.164,0.681443
65.165,0.681550
65.166,0.681657
65.167,0.681764
65.168,0.681871
65.169,0.681978
65.170,0.682085
65.171,0.682192
65.172,0.682300
65.173,0.682407
65.174,0.682514
65.175,0.682622
65.176,0.682729
65.177,0.682837
65.178,0.682944
65.179,0.683052
65.180,0.683159
65.181,0.683267
65.182,0.683375
65.183,0.683482
65.184,0.683590
65.185,0.683698
65.186,0.683806
65.187,0.683914
65.188,0.684022
65.189,0.684130
65.190,0.684238
65.191,0.684346
65.192,0.684454
65.193,0.684562
65.194,0.684671
65.195,0.684779
65.196,0.684887
65.197,0.684995
65.198,0.685104
65.199,0.685212
65.200,0.685321
65.201,0.685429
65.202,0.685538
65.203,0.685647
65.204,0.685755
65.205,0.685864
65.206,0.685973
65.207,0.686082
65.208,0.686191
65.209,0.686299
65.210,0.686408
65.211,0.686517
65.212,0.686626
65.213,0.686736
65.214,0.686845
65.215,0.686954
65.216,0.687063
65.217,0.687172
65.218,0.687282
65.219,0.687391
65.220,0.687501
65.221,0.687610
65.222,0.687720
65.223,0.687829
65.224,0.687939
65.225,0.688049
65.226,0.688158
65.227,0.688268
65.228,0.688378
65.229,0.688488
65.230,0.688598
65.231,0.688708
65.232,0.688818
65.233,0.688928
65.234,0.689038
65.235,0.689148
65.236,0.689258
65.237,0.689368
65.238,0.689479
65.239,0.689589
65.240,0.689699
65.241,0.689810
65.242,0.689920
65.243,0.690031
65.244,0.690141
65.245,0.690252
65.246,0.690363
65.247,0.690473
65.248,0.690584
65.249,0.690695
65.250,0.690806
65.251,0.690917
65.252,0.691028
65.253,0.691139
65.254,0.691250
65.255,0.691361
65.256,0.691472
65.257,0.691584
65.258,0.691695
65.259,0.691806
65.260,0.691918
65.261,0.692029
65.262,0.692140
65.263,0.692252
65.264,0.692364
65.265,0.692475
65.266,0.692587
65.267,0.692699
65.268,0.692810
65.269,0.692922
65.270,0.693034
65.271,0.693146
65.272,0.693258
65.273,0.693370
65.274,0.693482
65.275,0.693595
65.276,0.693707
65.277,0.693819
65.278,0.693931
65.279,0.694044
65.280,0.694156
65.281,0.694269
65.282,0.694381
65.283,0.694494
65.284,0.694606
65.285,0.694719
65.286,0.694832
65.287,0.694944
65.288,0.695057
65.289,0.695170
65.290,0.695283
65.291,0.695396
65.292,0.695509
65.293,0.695622
65.294,0.695735
65.295,0.695849
65.296,0.695962
65.297,0.696075
65.298,0.696189
65.299,0.696302
65.300,0.696416
65.301,0.696529
65.302,0.696643
65.303,0.696756
65.304,0.696870
65.305,0.696984
65.306,0.697098
65.307,0.697212
65.308,0.697325
65.309,0.697439
65.310,0.697553
65.311,0.697668
65.312,0.697782
65.313,0.697896
65.314,0.698010
65.315,0.698125
65.316,0.698239
65.317,0.698353
65.318,0.698468
65.319,0.698582
65.320,0.698697
65.321,0.698812
65.322,0.698926
65.323,0.699041
65.324,0.699156
65.325,0.699271
65.326,0.699386
65.327,0.699501
65.328,0.699616
65.329,0.699731
65.330,0.699846
65.331,0.699961
65.332,0.700076
65.333,0.700192
65.334,0.700307
65.335,0.700423
65.336,0.700538
65.337,0.700654
65.338,0.700769
65.339,0.700885
65.340,0.701001
65.341,0.701117
65.342,0.701232
65.343,0.701348
65.344,0.701464
65.345,0.701580
65.346,0.701697
65.347,0.701813
65.348,0.701929
65.349,0.702045
65.350,0.702162
65.351,0.702278
65.352,0.702394
65.353,0.702511
65.354,0.702627
65.355,0.702744
65.356,0.702861
65.357,0.702978
65.358,0.703094
65.359,0.703211
65.360,0.703328
65.361,0.703445
65.362,0.703562
65.363,0.703679
65.364,0.703797
65.365,0.703914
65.366,0.704031
65.367,0.704148
65.368,0.704266
65.369,0.704383
65.370,0.704501
65.371,0.704619
65.372,0.704736
65.373,0.704854
65.374,0.704972
65.375,0.705090
65.376,0.705208
65.377,0.705326
65.378,0.705444
65.379,0.705562
65.380,0.705680
65.381,0.705798
65.382,0.705916
65.383,0.706035
65.384,0.706153
65.385,0.706272
65.386,0.706390
65.387,0.706509
65.388,0.706628
65.389,0.706746
65.390,0.706865
65.391,0.706984
65.392,0.707103
65.393,0.707222
65.394,0.707341
65.395,0.707460
65.396,0.707579
65.397,0.707699
65.398,0.707818
65.399,0.707937
65.400,0.708057
65.401,0.708176
65.402,0.708296
65.403,0.708416
65.404,0.708535
65.405,0.708655
65.406,0.708775
65.407,0.708895
65.408,0.709015
65.409,0.709135
65.410,0.709255
65.411,0.709375
65.412,0.709496
65.413,0.709616
65.414,0.709736
65.415,0.709857
65.416,0.709977
65.417,0.710098
65.418,0.710219
65.419,0.710339
65.420,0.710460
65.421,0.710581
65.422,0.710702
65.423,0.710823
65.424,0.710944
65.425,0.711065
65.426,0.711186
65.427,0.711308
65.428,0.711429
65.429,0.711550
65.430,0.711672
65.431,0.711794
65.432,0.711915
65.433,0.712037
65.434,0.712159
65.435,0.712280
65.436,0.712402
65.437,0.712524
65.438,0.712646
65.439,0.712769
65.440,0.712891
65.441,0.713013
65.442,0.713135
65.443,0.713258
65.444,0.713380
65.445,0.713503
65.446,0.713625
65.447,0.713748
65.448,0.713871
65.449,0.713994
65.450,0.714117
65.451,0.714240
65.452,0.714363
65.453,0.714486
65.454,0.714609
65.455,0.714732
65.456,0.714856
65.457,0.714979
65.458,0.715103
65.459,0.715226
65.460,0.715350
65.461,0.715474
65.462,0.715597
65.463,0.715721
65.464,0.715845
65.465,0.715969
65.466,0.716093
65.467,0.716217
65.468,0.716342
65.469,0.716466
65.470,0.716590
65.471,0.716715
65.472,0.716839
65.473,0.716964
65.474,0.717089
65.475,0.717213
65.476,0.717338
65.477,0.717463
65.478,0.717588
65.479,0.717713
65.480,0.717838
65.481,0.717964
65.482,0.718089
65.483,0.718214
65.484,0.718340
