Angle,Reflectance
63.000,0.993372
63.001,0.993361
63.002,0.993349
63.003,0.993338
63.004,0.993326
63.005,0.993314
63.006,0.993303
63.007,0.993291
63.008,0.993279
63.009,0.993267
63.010,0.993255
63.011,0.993243
63.012,0.993231
63.013,0.993219
63.014,0.993207
63.015,0.993195
63.016,0.993183
63.017,0.993171
63.018,0.993159
63.019,0.993146
63.020,0.993134
63.021,0.993122
63.022,0.993109
63.023,0.993097
63.024,0.993084
63.025,0.993072
63.026,0.993059
63.027,0.993047
63.028,0.993034
63.029,0.993021
63.030,0.993008
63.031,0.992996
63.032,0.992983
63.033,0.992970
63.034,0.992957
63.035,0.992944
63.036,0.992931
63.037,0.992918
63.038,0.992905
63.039,0.992892
63.040,0.992878
63.041,0.992865
63.042,0.992852
63.043,0.992838
63.044,0.992825
63.045,0.992812
63.046,0.992798
63.047,0.992785
63.048,0.992771
63.049,0.992757
63.050,0.992744
63.051,0.992730
63.052,0.992716
63.053,0.992702
63.054,0.992688
63.055,0.992674
63.056,0.992660
63.057,0.992646
63.058,0.992632
63.059,0.992618
63.060,0.992604
63.061,0.992590
63.062,0.992575
63.063,0.992561
63.064,0.992547
63.065,0.992532
63.066,0.992518
63.067,0.992503
63.068,0.992488
63.069,0.992474
63.070,0.992459
63.071,0.992444
63.072,0.992429
63.073,0.992415
63.074,0.992400
63.075,0.992385
63.076,0.992370
63.077,0.992354
63.078,0.992339
63.079,0.992324
63.080,0.992309
63.081,0.992293
63.082,0.992278
63.083,0.992262
63.084,0.992247
63.085,0.992231
63.086,0.992216
63.087,0.992200
63.088,0.992184
63.089,0.992168
63.090,0.992153
63.091,0.992137
63.092,0.992121
63.093,0.992105
63.094,0.992089
63.095,0.992072
63.096,0.992056
63.097,0.992040
63.098,0.992023
63.099,0.992007
63.100,0.991990
63.101,0.991974
63.102,0.991957
63.103,0.991941
63.104,0.991924
63.105,0.991907
63.106,0.991890
63.107,0.991873
63.108,0.991856
63.109,0.991839
63.110,0.991822
63.111,0.991805
63.112,0.991787
63.113,0.991770
63.114,0.991753
63.115,0.991735
63.116,0.991718
63.117,0.991700
63.118,0.991682
63.119,0.991665
63.120,0.991647
63.121,0.991629
63.122,0.991611
63.123,0.991593
63.124,0.991575
63.125,0.991557
63.126,0.991538
63.127,0.991520
63.128,0.991502
63.129,0.991483
63.130,0.991465
63.131,0.991446
63.132,0.991427
63.133,0.991408
63.134,0.991390
63.135,0.991371
63.136,0.991352
63.137,0.991333
63.138,0.991313
63.139,0.991294
63.140,0.991275
63.141,0.991255
63.142,0.991236
63.143,0.991216
63.144,0.991197
63.145,0.991177
63.146,0.991157
63.147,0.991137
63.148,0.991117
63.149,0.991097
63.150,0.991077
63.151,0.991057
63.152,0.991037
63.153,0.991016
63.154,0.990996
63.155,0.990975
63.156,0.990955
63.157,0.990934
63.158,0.990913
63.159,0.990892
63.160,0.990871
63.161,0.990850
63.162,0.990829
63.163,0.990808
63.164,0.990786
63.165,0.990765
63.166,0.990744
63.167,0.990722
63.168,0.990700
63.169,0.990678
63.170,0.990657
63.171,0.990635
63.172,0.990613
63.173,0.990590
63.174,0.990568
63.175,0.990546
63.176,0.990523
63.177,0.990501
63.178,0.990478
63.179,0.990455
63.180,0.990432
63.181,0.990410
63.182,0.990387
63.183,0.990363
63.184,0.990340
63.185,0.990317
63.186,0.990293
63.187,0.990270
63.188,0.990246
63.189,0.990222
63.190,0.990199
63.191,0.990175
63.192,0.990151
63.193,0.990126
63.194,0.990102
63.195,0.990078
63.196,0.990053
63.197,0.990029
63.198,0.990004
63.199,0.989979
63.200,0.989954
63.201,0.989929
63.202,0.989904
63.203,0.989879
63.204,0.989853
63.205,0.989828
63.206,0.989802
63.207,0.989776
63.208,0.989751
63.209,0.989725
63.210,0.989699
63.211,0.989672
63.212,0.989646
63.213,0.989620
63.214,0.989593
63.215,0.989566
63.216,0.989540
63.217,0.989513
63.218,0.989486
63.219,0.989459
63.220,0.989431
63.221,0.989404
63.222,0.989376
63.223,0.989349
63.224,0.989321
63.225,0.989293
63.226,0.989265
63.227,0.989237
63.228,0.989208
63.229,0.989180
63.230,0.989151
63.231,0.989123
63.232,0.989094
63.233,0.989065
63.234,0.989036
63.235,0.989006
63.236,0.988977
63.237,0.988947
63.238,0.988918
63.239,0.988888
63.240,0.988858
63.241,0.988828
63.242,0.988798
63.243,0.988767
63.244,0.988737
63.245,0.988706
63.246,0.988675
63.247,0.988644
63.248,0.988613
63.249,0.988582
63.250,0.988550
63.251,0.988519
63.252,0.988487
63.253,0.988455
63.254,0.988423
63.255,0.988391
63.256,0.988359
63.257,0.988326
63.258,0.988293
63.259,0.988260
63.260,0.988227
63.261,0.988194
63.262,0.988161
63.263,0.988128
63.264,0.988094
63.265,0.988060
63.266,0.988026
63.267,0.987992
63.268,0.987958
63.269,0.987923
63.270,0.987888
63.271,0.987854
63.272,0.987819
63.273,0.987783
63.274,0.987748
63.275,0.987712
63.276,0.987677
63.277,0.987641
63.278,0.987605
63.279,0.987568
63.280,0.987532
