Angle,Reflectance
65.000,0.963222
65.001,0.963214
65.002,0.963206
65.003,0.963198
65.004,0.963190
65.005,0.963181
65.006,0.963173
65.007,0.963165
65.008,0.963157
65.009,0.963148
65.010,0.963140
65.011,0.963132
65.012,0.963124
65.013,0.963115
65.014,0.963107
65.015,0.963099
65.016,0.963090
65.017,0.963082
65.018,0.963074
65.019,0.963066
65.020,0.963057
65.021,0.963049
65.022,0.963041
65.023,0.963032
65.024,0.963024
65.025,0.963016
65.026,0.963007
65.027,0.962999
65.028,0.962991
65.029,0.962982
65.030,0.962974
65.031,0.962966
65.032,0.962957
65.033,0.962949
65.034,0.962941
65.035,0.962932
65.036,0.962924
65.037,0.962916
65.038,0.962907
65.039,0.962899
65.040,0.962890
65.041,0.962882
65.042,0.962874
65.043,0.962865
65.044,0.962857
65.045,0.962848
65.046,0.962840
65.047,0.962832
65.048,0.962823
65.049,0.962815
65.050,0.962806
65.051,0.962798
65.052,0.962789
65.053,0.962781
65.054,0.962772
65.055,0.962764
65.056,0.962756
65.057,0.962747
65.058,0.962739
65.059,0.962730
65.060,0.962722
65.061,0.962713
65.062,0.962705
65.063,0.962696
65.064,0.962688
65.065,0.962679
65.066,0.962671
65.067,0.962662
65.068,0.962654
65.069,0.962645
65.070,0.962637
65.071,0.962628
65.072,0.962620
65.073,0.962611
65.074,0.962602
65.075,0.962594
65.076,0.962585
65.077,0.962577
65.078,0.962568
65.079,0.962560
65.080,0.962551
65.081,0.962543
65.082,0.962534
65.083,0.962525
65.084,0.962517
65.085,0.962508
65.086,0.962500
65.087,0.962491
65.088,0.962482
65.089,0.962474
65.090,0.962465
65.091,0.962456
65.092,0.962448
65.093,0.962439
65.094,0.962431
65.095,0.962422
65.096,0.962413
65.097,0.962405
65.098,0.962396
65.099,0.962387
65.100,0.962379
65.101,0.962370
65.102,0.962361
65.103,0.962353
65.104,0.962344
65.105,0.962335
65.106,0.962327
65.107,0.962318
65.108,0.962309
65.109,0.962300
65.110,0.962292
65.111,0.962283
65.112,0.962274
65.113,0.962266
65.114,0.962257
65.115,0.962248
65.116,0.962239
65.117,0.962231
65.118,0.962222
65.119,0.962213
65.120,0.962204
65.121,0.962196
65.122,0.962187
65.123,0.962178
65.124,0.962169
65.125,0.962161
65.126,0.962152
65.127,0.962143
65.128,0.962134
65.129,0.962125
65.130,0.962117
65.131,0.962108
65.132,0.962099
65.133,0.962090
65.134,0.962081
65.135,0.962072
